n,j,u[n][j],exact,error
65,8,0.162908,0.162694,0.131196
65,9,0.082469,0.082361,0.131196
65,10,0.000000,0.000000,1.#INF00
66,0,0.522014,0.521319,0.133213
66,1,0.515587,0.514900,0.133213
66,2,0.496465,0.495803,0.133213
66,3,0.465118,0.464498,0.133213
66,4,0.422318,0.421756,0.133213
66,5,0.369120,0.368628,0.133213
66,6,0.306832,0.306423,0.133213
66,7,0.236989,0.236674,0.133213
66,8,0.161311,0.161096,0.133213
66,9,0.081661,0.081552,0.133213
66,10,0.000000,0.000000,1.#INF00
67,0,0.516898,0.516199,0.135230
67,1,0.510534,0.509843,0.135230
67,2,0.491599,0.490934,0.135230
67,3,0.460559,0.459936,0.135230
67,4,0.418179,0.417614,0.135230
67,5,0.365502,0.365008,0.135230
67,6,0.303825,0.303414,0.135230
67,7,0.234667,0.234349,0.135230
67,8,0.159730,0.159514,0.135230
67,9,0.080861,0.080751,0.135230
67,10,0.000000,0.000000,1.#INF00
68,0,0.511832,0.511129,0.137247
68,1,0.505530,0.504836,0.137247
68,2,0.486781,0.486113,0.137247
68,3,0.456045,0.455419,0.137247
68,4,0.414080,0.413512,0.137247
68,5,0.361920,0.361423,0.137247
68,6,0.300847,0.300434,0.137247
68,7,0.232367,0.232048,0.137247
68,8,0.158165,0.157948,0.137247
68,9,0.080068,0.079958,0.137247
68,10,0.000000,0.000000,1.#INF00
69,0,0.506815,0.506109,0.139264
69,1,0.500575,0.499878,0.139264
69,2,0.482010,0.481339,0.139264
69,3,0.451576,0.450947,0.139264
69,4,0.410022,0.409451,0.139264
69,5,0.358372,0.357873,0.139264
69,6,0.297898,0.297484,0.139264
69,7,0.230089,0.229769,0.139264
69,8,0.156614,0.156396,0.139264
69,9,0.079283,0.079173,0.139264
69,10,0.000000,0.000000,1.#INF00
70,0,0.501848,0.501139,0.141281
70,1,0.495669,0.494969,0.141281
70,2,0.477286,0.476611,0.141281
70,3,0.447150,0.446518,0.141281
70,4,0.406003,0.405430,0.141281
70,5,0.354860,0.354359,0.141281
70,6,0.294979,0.294562,0.141281
70,7,0.227834,0.227512,0.141281
70,8,0.155079,0.154860,0.141281
70,9,0.078506,0.078395,0.141281
70,10,0.000000,0.000000,1.#INF00
71,0,0.496929,0.496217,0.143298
71,1,0.490811,0.490108,0.143298
71,2,0.472608,0.471930,0.143298
71,3,0.442767,0.442133,0.143298
71,4,0.402024,0.401448,0.143298
71,5,0.351382,0.350878,0.143298
71,6,0.292088,0.291669,0.143298
71,7,0.225601,0.225278,0.143298
71,8,0.153560,0.153339,0.143298
71,9,0.077737,0.077625,0.143298
71,10,0.000000,0.000000,1.#INF00
72,0,0.492059,0.491344,0.145315
72,1,0.486001,0.485294,0.145315
72,2,0.467976,0.467296,0.145315
72,3,0.438427,0.437790,0.145315
72,4,0.398084,0.397505,0.145315
72,5,0.347938,0.347432,0.145315
72,6,0.289225,0.288805,0.145315
72,7,0.223390,0.223065,0.145315
72,8,0.152054,0.151834,0.145315
72,9,0.076975,0.076863,0.145315
72,10,0.000000,0.000000,1.#INF00
73,0,0.487236,0.486518,0.147331
73,1,0.481237,0.480528,0.147331
73,2,0.463389,0.462706,0.147331
73,3,0.434130,0.433491,0.147331
73,4,0.394182,0.393601,0.147331
73,5,0.344528,0.344020,0.147331
73,6,0.286390,0.285968,0.147331
73,7,0.221201,0.220875,0.147331
73,8,0.150564,0.150342,0.147331
73,9,0.076220,0.076108,0.147331
73,10,0.000000,0.000000,1.#INF00
74,0,0.482461,0.481740,0.149348
74,1,0.476521,0.475809,0.149348
74,2,0.458847,0.458162,0.149348
74,3,0.429875,0.429233,0.149348
74,4,0.390319,0.389736,0.149348
74,5,0.341151,0.340642,0.149348
74,6,0.283583,0.283160,0.149348
74,7,0.219033,0.218705,0.149348
74,8,0.149089,0.148866,0.149348
74,9,0.075473,0.075361,0.149348
74,10,0.000000,0.000000,1.#INF00
75,0,0.477732,0.477009,0.151365
75,1,0.471850,0.471136,0.151365
75,2,0.454350,0.453662,0.151365
75,3,0.425662,0.425018,0.151365
75,4,0.386493,0.385908,0.151365
75,5,0.337807,0.337296,0.151365
75,6,0.280804,0.280379,0.151365
75,7,0.216886,0.216557,0.151365
75,8,0.147627,0.147404,0.151365
75,9,0.074734,0.074621,0.151365
75,10,0.000000,0.000000,1.#INF00
76,0,0.473050,0.472324,0.153381
76,1,0.467226,0.466509,0.153381
76,2,0.449897,0.449207,0.153381
76,3,0.421490,0.420844,0.153381
76,4,0.382705,0.382118,0.153381
76,5,0.334497,0.333984,0.153381
76,6,0.278052,0.277625,0.153381
76,7,0.214760,0.214431,0.153381
76,8,0.146180,0.145956,0.153381
76,9,0.074001,0.073888,0.153381
76,10,0.000000,0.000000,1.#INF00
77,0,0.468413,0.467685,0.155398
77,1,0.462646,0.461927,0.155398
77,2,0.445487,0.444795,0.155398
77,3,0.417359,0.416711,0.155398
77,4,0.378954,0.378365,0.155398
77,5,0.331218,0.330703,0.155398
77,6,0.275326,0.274899,0.155398
77,7,0.212655,0.212325,0.155398
77,8,0.144748,0.144523,0.155398
77,9,0.073276,0.073162,0.155398
77,10,0.000000,0.000000,1.#INF00
78,0,0.463822,0.463092,0.157415
78,1,0.458112,0.457391,0.157415
78,2,0.441121,0.440427,0.157415
78,3,0.413269,0.412618,0.157415
78,4,0.375240,0.374649,0.157415
78,5,0.327972,0.327456,0.157415
78,6,0.272628,0.272199,0.157415
78,7,0.210571,0.210239,0.157415
78,8,0.143329,0.143103,0.157415
78,9,0.072558,0.072444,0.157415
78,10,0.000000,0.000000,1.#INF00
79,0,0.459276,0.458544,0.159431
79,1,0.453622,0.452899,0.159431
79,2,0.436798,0.436101,0.159431
79,3,0.409218,0.408566,0.159431
79,4,0.371562,0.370970,0.159431
79,5,0.324757,0.324240,0.159431
79,6,0.269956,0.269525,0.159431
79,7,0.208507,0.208175,0.159431
79,8,0.141924,0.141698,0.159431
79,9,0.071847,0.071732,0.159431
79,10,0.000000,0.000000,1.#INF00
80,0,0.454775,0.454041,0.161448
80,1,0.449176,0.448451,0.161448
80,2,0.432517,0.431818,0.161448
80,3,0.405207,0.404553,0.161448
80,4,0.367921,0.367327,0.161448
80,5,0.321574,0.321055,0.161448
80,6,0.267310,0.266878,0.161448
80,7,0.206464,0.206130,0.161448
80,8,0.140533,0.140306,0.161448
80,9,0.071142,0.071028,0.161448
80,10,0.000000,0.000000,1.#INF00
81,0,0.450318,0.449582,0.163464
81,1,0.444774,0.444046,0.163464
81,2,0.428278,0.427577,0.163464
81,3,0.401236,0.400580,0.163464
81,4,0.364315,0.363719,0.163464
81,5,0.318423,0.317902,0.163464
81,6,0.264690,0.264257,0.163464
81,7,0.204440,0.204106,0.163464
81,8,0.139156,0.138928,0.163464
81,9,0.070445,0.070330,0.163464
81,10,0.000000,0.000000,1.#INF00
82,0,0.445904,0.445166,0.165480
82,1,0.440414,0.439685,0.165480
82,2,0.424080,0.423378,0.165480
82,3,0.397303,0.396646,0.165480
82,4,0.360744,0.360147,0.165480
82,5,0.315302,0.314780,0.165480
82,6,0.262096,0.261662,0.165480
82,7,0.202436,0.202101,0.165480
82,8,0.137792,0.137564,0.165480
82,9,0.069755,0.069639,0.165480
82,10,0.000000,0.000000,1.#INF00
83,0,0.441534,0.440794,0.167497
83,1,0.436098,0.435367,0.167497
83,2,0.419924,0.419220,0.167497
83,3,0.393409,0.392751,0.167497
83,4,0.357208,0.356610,0.167497
83,5,0.312212,0.311689,0.167497
83,6,0.259527,0.259092,0.167497
83,7,0.200452,0.200116,0.167497
83,8,0.136441,0.136213,0.167497
83,9,0.069071,0.068955,0.167497
83,10,0.000000,0.000000,1.#INF00
84,0,0.437206,0.436465,0.169513
84,1,0.431824,0.431092,0.169513
84,2,0.415808,0.415103,0.169513
84,3,0.389554,0.388893,0.169513
84,4,0.353707,0.353108,0.169513
84,5,0.309152,0.308627,0.169513
84,6,0.256983,0.256548,0.169513
84,7,0.198487,0.198151,0.169513
84,8,0.135104,0.134875,0.169513
84,9,0.068394,0.068278,0.169513
84,10,0.000000,0.000000,1.#INF00
85,0,0.432921,0.432179,0.171529
85,1,0.427591,0.426858,0.171529
85,2,0.411733,0.411026,0.171529
85,3,0.385736,0.385074,0.171529
85,4,0.350241,0.349640,0.171529
85,5,0.306121,0.305596,0.171529
85,6,0.254465,0.254028,0.171529
85,7,0.196542,0.196205,0.171529
85,8,0.133780,0.133551,0.171529
85,9,0.067724,0.067608,0.171529
85,10,0.000000,0.000000,1.#INF00
86,0,0.428678,0.427934,0.173546
86,1,0.423400,0.422666,0.173546
86,2,0.407697,0.406990,0.173546
86,3,0.381955,0.381292,0.173546
86,4,0.346808,0.346206,0.173546
86,5,0.303121,0.302595,0.173546
86,6,0.251971,0.251533,0.173546
86,7,0.194616,0.194278,0.173546
86,8,0.132469,0.132239,0.173546
86,9,0.067060,0.066944,0.173546
86,10,0.000000,0.000000,1.#INF00
87,0,0.424477,0.423731,0.175562
87,1,0.419251,0.418515,0.175562
87,2,0.403701,0.402992,0.175562
87,3,0.378211,0.377547,0.175562
87,4,0.343409,0.342806,0.175562
87,5,0.300150,0.299623,0.175562
87,6,0.249501,0.249063,0.175562
87,7,0.192708,0.192370,0.175562
87,8,0.131170,0.130940,0.175562
87,9,0.066403,0.066286,0.175562
87,10,0.000000,0.000000,1.#INF00
88,0,0.420316,0.419570,0.177578
88,1,0.415141,0.414404,0.177578
88,2,0.399745,0.399035,0.177578
88,3,0.374505,0.373840,0.177578
88,4,0.340043,0.339439,0.177578
88,5,0.297208,0.296681,0.177578
88,6,0.247056,0.246617,0.177578
88,7,0.190820,0.190481,0.177578
88,8,0.129885,0.129654,0.177578
88,9,0.065752,0.065635,0.177578
88,10,0.000000,0.000000,1.#INF00
89,0,0.416197,0.415449,0.179594
89,1,0.411073,0.410334,0.179594
89,2,0.395827,0.395116,0.179594
89,3,0.370834,0.370168,0.179594
89,4,0.336710,0.336106,0.179594
89,5,0.294296,0.293767,0.179594
89,6,0.244634,0.244195,0.179594
89,7,0.188949,0.188610,0.179594
89,8,0.128612,0.128381,0.179594
89,9,0.065108,0.064991,0.179594
89,10,0.000000,0.000000,1.#INF00
90,0,0.412118,0.411369,0.181610
90,1,0.407044,0.406304,0.181610
90,2,0.391947,0.391235,0.181610
90,3,0.367199,0.366533,0.181610
90,4,0.333410,0.332805,0.181610
90,5,0.291411,0.290882,0.181610
90,6,0.242237,0.241797,0.181610
90,7,0.187097,0.186758,0.181610
90,8,0.127351,0.127120,0.181610
90,9,0.064469,0.064352,0.181610
90,10,0.000000,0.000000,1.#INF00
91,0,0.408078,0.407329,0.183626
91,1,0.403054,0.402314,0.183626
91,2,0.388106,0.387393,0.183626
91,3,0.363600,0.362933,0.183626
91,4,0.330142,0.329536,0.183626
91,5,0.288555,0.288025,0.183626
91,6,0.239862,0.239422,0.183626
91,7,0.185264,0.184924,0.183626
91,8,0.126103,0.125872,0.183626
91,9,0.063838,0.063720,0.183626
91,10,0.000000,0.000000,1.#INF00
92,0,0.404079,0.403329,0.185642
92,1,0.399104,0.398363,0.185642
92,2,0.384302,0.383588,0.185642
92,3,0.360037,0.359368,0.185642
92,4,0.326907,0.326300,0.185642
92,5,0.285727,0.285196,0.185642
92,6,0.237512,0.237071,0.185642
92,7,0.183448,0.183107,0.185642
92,8,0.124867,0.124635,0.185642
92,9,0.063212,0.063094,0.185642
92,10,0.000000,0.000000,1.#INF00
93,0,0.400118,0.399368,0.187658
93,1,0.395192,0.394451,0.187658
93,2,0.380535,0.379821,0.187658
93,3,0.356508,0.355839,0.187658
93,4,0.323703,0.323095,0.187658
93,5,0.282926,0.282395,0.187658
93,6,0.235184,0.234742,0.187658
93,7,0.181650,0.181309,0.187658
93,8,0.123643,0.123411,0.187658
93,9,0.062592,0.062475,0.187658
93,10,0.000000,0.000000,1.#INF00
94,0,0.396197,0.395445,0.189674
94,1,0.391319,0.390577,0.189674
94,2,0.376806,0.376091,0.189674
94,3,0.353014,0.352344,0.189674
94,4,0.320530,0.319922,0.189674
94,5,0.280153,0.279622,0.189674
94,6,0.232879,0.232437,0.189674
94,7,0.179870,0.179528,0.189674
94,8,0.122432,0.122199,0.189674
94,9,0.061979,0.061861,0.189674
94,10,0.000000,0.000000,1.#INF00
95,0,0.392314,0.391562,0.191690
95,1,0.387484,0.386741,0.191690
95,2,0.373112,0.372397,0.191690
95,3,0.349554,0.348884,0.191690
95,4,0.317388,0.316780,0.191690
95,5,0.277408,0.276876,0.191690
95,6,0.230596,0.230154,0.191690
95,7,0.178107,0.177765,0.191690
95,8,0.121232,0.120999,0.191690
95,9,0.061371,0.061254,0.191690
95,10,0.000000,0.000000,1.#INF00
96,0,0.388469,0.387716,0.193706
96,1,0.383686,0.382943,0.193706
96,2,0.369456,0.368740,0.193706
96,3,0.346128,0.345458,0.193706
96,4,0.314278,0.313669,0.193706
96,5,0.274689,0.274157,0.193706
96,6,0.228336,0.227894,0.193706
96,7,0.176361,0.176019,0.193706
96,8,0.120043,0.119811,0.193706
96,9,0.060770,0.060652,0.193706
96,10,0.000000,0.000000,1.#INF00
97,0,0.384661,0.383908,0.195722
97,1,0.379925,0.379182,0.195722
97,2,0.365834,0.365118,0.195722
97,3,0.342736,0.342065,0.195722
97,4,0.311197,0.310588,0.195722
97,5,0.271996,0.271464,0.195722
97,6,0.226098,0.225656,0.195722
97,7,0.174633,0.174291,0.195722
97,8,0.118867,0.118634,0.195722
97,9,0.060174,0.060056,0.195722
97,10,0.000000,0.000000,1.#INF00
98,0,0.380891,0.380138,0.197737
98,1,0.376202,0.375458,0.197737
98,2,0.362249,0.361533,0.197737
98,3,0.339376,0.338705,0.197737
98,4,0.308147,0.307538,0.197737
98,5,0.269331,0.268798,0.197737
98,6,0.223882,0.223439,0.197737
98,7,0.172921,0.172579,0.197737
98,8,0.117702,0.117469,0.197737
98,9,0.059584,0.059467,0.197737
98,10,0.000000,0.000000,1.#INF00
99,0,0.377158,0.376405,0.199753
99,1,0.372514,0.371770,0.199753
99,2,0.358698,0.357982,0.199753
99,3,0.336050,0.335379,0.199753
99,4,0.305127,0.304518,0.199753
99,5,0.266691,0.266158,0.199753
99,6,0.221688,0.221245,0.199753
99,7,0.171226,0.170884,0.199753
99,8,0.116548,0.116315,0.199753
99,9,0.059000,0.058883,0.199753
99,10,0.000000,0.000000,1.#INF00
100,0,0.373461,0.372708,0.201769
100,1,0.368863,0.368119,0.201769
100,2,0.355183,0.354466,0.201769
100,3,0.332757,0.332085,0.201769
100,4,0.302137,0.301527,0.201769
100,5,0.264077,0.263544,0.201769
100,6,0.219515,0.219072,0.201769
100,7,0.169548,0.169206,0.201769
100,8,0.115406,0.115173,0.201769
100,9,0.058422,0.058304,0.201769
100,10,0.000000,0.000000,1.#INF00
101,0,0.369801,0.369047,0.203784
101,1,0.365248,0.364504,0.203784
101,2,0.351702,0.350985,0.203784
101,3,0.329495,0.328824,0.203784
101,4,0.299175,0.298566,0.203784
101,5,0.261489,0.260956,0.203784
101,6,0.217364,0.216921,0.203784
101,7,0.167886,0.167544,0.203784
101,8,0.114275,0.114042,0.203784
101,9,0.057850,0.057732,0.203784
101,10,0.000000,0.000000,1.#INF00
102,0,0.366177,0.365423,0.205800
102,1,0.361668,0.360924,0.205800
102,2,0.348255,0.347538,0.205800
102,3,0.326266,0.325594,0.205800
102,4,0.296243,0.295633,0.205800
102,5,0.258926,0.258393,0.205800
102,6,0.215233,0.214790,0.205800
102,7,0.166241,0.165899,0.205800
102,8,0.113155,0.112922,0.205800
102,9,0.057283,0.057165,0.205800
102,10,0.000000,0.000000,1.#INF00
103,0,0.362588,0.361834,0.207815
103,1,0.358124,0.357379,0.207815
103,2,0.344841,0.344125,0.207815
103,3,0.323068,0.322397,0.207815
103,4,0.293340,0.292730,0.207815
103,5,0.256388,0.255855,0.207815
103,6,0.213124,0.212681,0.207815
103,7,0.164611,0.164269,0.207815
103,8,0.112046,0.111813,0.207815
103,9,0.056721,0.056603,0.207815
103,10,0.000000,0.000000,1.#INF00
104,0,0.359034,0.358281,0.209831
104,1,0.354614,0.353870,0.209831
104,2,0.341462,0.340745,0.209831
104,3,0.319902,0.319230,0.209831
104,4,0.290465,0.289855,0.209831
104,5,0.253875,0.253343,0.209831
104,6,0.211035,0.210592,0.209831
104,7,0.162998,0.162656,0.209831
104,8,0.110948,0.110715,0.209831
104,9,0.056165,0.056047,0.209831
104,10,0.000000,0.000000,1.#INF00
105,0,0.355515,0.354762,0.211846
105,1,0.351138,0.350394,0.211846
105,2,0.338115,0.337399,0.211846
105,3,0.316766,0.316095,0.211846
105,4,0.287618,0.287008,0.211846
105,5,0.251387,0.250855,0.211846
105,6,0.208966,0.208524,0.211846
105,7,0.161400,0.161059,0.211846
105,8,0.109860,0.109627,0.211846
105,9,0.055615,0.055497,0.211846
105,10,0.000000,0.000000,1.#INF00
106,0,0.352031,0.351278,0.213862
106,1,0.347697,0.346953,0.213862
106,2,0.334801,0.334085,0.213862
106,3,0.313662,0.312991,0.213862
106,4,0.284799,0.284190,0.213862
106,5,0.248923,0.248391,0.213862
106,6,0.206918,0.206476,0.213862
106,7,0.159819,0.159477,0.213862
106,8,0.108783,0.108551,0.213862
106,9,0.055070,0.054952,0.213862
106,10,0.000000,0.000000,1.#INF00
107,0,0.348580,0.347828,0.215877
107,1,0.344289,0.343545,0.215877
107,2,0.331520,0.330804,0.215877
107,3,0.310587,0.309917,0.215877
107,4,0.282007,0.281399,0.215877
107,5,0.246484,0.245951,0.215877
107,6,0.204890,0.204448,0.215877
107,7,0.158252,0.157911,0.215877
107,8,0.107717,0.107485,0.215877
107,9,0.054530,0.054412,0.215877
107,10,0.000000,0.000000,1.#INF00
108,0,0.345164,0.344412,0.217893
108,1,0.340914,0.340172,0.217893
108,2,0.328270,0.327555,0.217893
108,3,0.307543,0.306873,0.217893
108,4,0.279243,0.278635,0.217893
108,5,0.244068,0.243536,0.217893
108,6,0.202882,0.202440,0.217893
108,7,0.156701,0.156360,0.217893
108,8,0.106662,0.106429,0.217893
108,9,0.053996,0.053878,0.217893
108,10,0.000000,0.000000,1.#INF00
109,0,0.341781,0.341029,0.219908
109,1,0.337573,0.336831,0.219908
109,2,0.325053,0.324338,0.219908
109,3,0.304529,0.303859,0.219908
109,4,0.276507,0.275898,0.219908
109,5,0.241676,0.241144,0.219908
109,6,0.200894,0.200452,0.219908
109,7,0.155165,0.154824,0.219908
109,8,0.105616,0.105384,0.219908
109,9,0.053466,0.053349,0.219908
109,10,0.000000,0.000000,1.#INF00
110,0,0.338431,0.337680,0.221923
110,1,0.334264,0.333523,0.221923
110,2,0.321867,0.321153,0.221923
110,3,0.301544,0.300875,0.221923
110,4,0.273797,0.273189,0.221923
110,5,0.239307,0.238776,0.221923
110,6,0.198925,0.198483,0.221923
110,7,0.153644,0.153304,0.221923
110,8,0.104581,0.104349,0.221923
110,9,0.052942,0.052825,0.221923
110,10,0.000000,0.000000,1.#INF00
111,0,0.335114,0.334364,0.223938
111,1,0.330988,0.330247,0.223938
111,2,0.318712,0.317999,0.223938
111,3,0.298589,0.297920,0.223938
111,4,0.271113,0.270506,0.223938
111,5,0.236961,0.236431,0.223938
111,6,0.196975,0.196534,0.223938
111,7,0.152139,0.151798,0.223938
111,8,0.103556,0.103324,0.223938
111,9,0.052423,0.052306,0.223938
111,10,0.000000,0.000000,1.#INF00
112,0,0.331830,0.331080,0.225954
112,1,0.327744,0.327004,0.225954
112,2,0.315589,0.314876,0.225954
112,3,0.295662,0.294994,0.225954
112,4,0.268456,0.267849,0.225954
112,5,0.234639,0.234109,0.225954
112,6,0.195045,0.194604,0.225954
112,7,0.150648,0.150307,0.225954
112,8,0.102541,0.102309,0.225954
112,9,0.051910,0.051792,0.225954
112,10,0.000000,0.000000,1.#INF00
113,0,0.328577,0.327828,0.227969
113,1,0.324532,0.323792,0.227969
113,2,0.312496,0.311783,0.227969
113,3,0.292765,0.292097,0.227969
113,4,0.265825,0.265219,0.227969
113,5,0.232339,0.231810,0.227969
113,6,0.193133,0.192693,0.227969
113,7,0.149171,0.148831,0.227969
113,8,0.101536,0.101305,0.227969
113,9,0.051401,0.051284,0.227969
113,10,0.000000,0.000000,1.#INF00
114,0,0.325357,0.324609,0.229984
114,1,0.321351,0.320612,0.229984
114,2,0.309433,0.308721,0.229984
114,3,0.289895,0.289228,0.229984
114,4,0.263219,0.262614,0.229984
114,5,0.230062,0.229533,0.229984
114,6,0.191240,0.190800,0.229984
114,7,0.147709,0.147369,0.229984
114,8,0.100541,0.100310,0.229984
114,9,0.050897,0.050780,0.229984
114,10,0.000000,0.000000,1.#INF00
115,0,0.322168,0.321421,0.231999
115,1,0.318202,0.317463,0.231999
115,2,0.306400,0.305689,0.231999
115,3,0.287054,0.286388,0.231999
115,4,0.260639,0.260035,0.231999
115,5,0.227807,0.227279,0.231999
115,6,0.189366,0.188926,0.231999
115,7,0.146261,0.145922,0.231999
115,8,0.099555,0.099324,0.231999
115,9,0.050398,0.050281,0.231999
115,10,0.000000,0.000000,1.#INF00
116,0,0.319011,0.318264,0.234014
116,1,0.315083,0.314346,0.234014
116,2,0.303397,0.302687,0.234014
116,3,0.284240,0.283575,0.234014
116,4,0.258085,0.257481,0.234014
116,5,0.225574,0.225047,0.234014
116,6,0.187510,0.187071,0.234014
116,7,0.144828,0.144489,0.234014
116,8,0.098580,0.098349,0.234014
116,9,0.049904,0.049787,0.234014
116,10,0.000000,0.000000,1.#INF00
117,0,0.315884,0.315138,0.236029
117,1,0.311995,0.311258,0.236029
117,2,0.300423,0.299714,0.236029
117,3,0.281455,0.280790,0.236029
117,4,0.255555,0.254952,0.236029
117,5,0.223364,0.222836,0.236029
117,6,0.185672,0.185234,0.236029
117,7,0.143408,0.143070,0.236029
117,8,0.097613,0.097383,0.236029
117,9,0.049415,0.049298,0.236029
117,10,0.000000,0.000000,1.#INF00
118,0,0.312788,0.312043,0.238044
118,1,0.308937,0.308202,0.238044
118,2,0.297479,0.296771,0.238044
118,3,0.278696,0.278033,0.238044
118,4,0.253051,0.252448,0.238044
118,5,0.221174,0.220648,0.238044
118,6,0.183852,0.183414,0.238044
118,7,0.142003,0.141665,0.238044
118,8,0.096657,0.096427,0.238044
118,9,0.048931,0.048814,0.238044
118,10,0.000000,0.000000,1.#INF00
119,0,0.309722,0.308979,0.240059
119,1,0.305909,0.305175,0.240059
119,2,0.294563,0.293856,0.240059
119,3,0.275965,0.275302,0.240059
119,4,0.250571,0.249969,0.240059
119,5,0.219007,0.218481,0.240059
119,6,0.182050,0.181613,0.240059
119,7,0.140611,0.140273,0.240059
119,8,0.095709,0.095480,0.240059
119,9,0.048451,0.048335,0.240059
119,10,0.000000,0.000000,1.#INF00
120,0,0.306687,0.305944,0.242074
120,1,0.302911,0.302178,0.242074
120,2,0.291676,0.290970,0.242074
120,3,0.273260,0.272598,0.242074
120,4,0.248115,0.247514,0.242074
120,5,0.216860,0.216335,0.242074
120,6,0.180266,0.179829,0.242074
120,7,0.139233,0.138896,0.242074
120,8,0.094771,0.094542,0.242074
120,9,0.047976,0.047860,0.242074
120,10,0.000000,0.000000,1.#INF00
121,0,0.303681,0.302940,0.244088
121,1,0.299942,0.299210,0.244088
121,2,0.288818,0.288113,0.244088
121,3,0.270582,0.269921,0.244088
121,4,0.245683,0.245083,0.244088
121,5,0.214735,0.214211,0.244088
121,6,0.178499,0.178063,0.244088
121,7,0.137868,0.137532,0.244088
121,8,0.093843,0.093613,0.244088
121,9,0.047506,0.047390,0.244088
121,10,0.000000,0.000000,1.#INF00
122,0,0.300704,0.299964,0.246103
122,1,0.297002,0.296271,0.246103
122,2,0.285987,0.285283,0.246103
122,3,0.267930,0.267270,0.246103
122,4,0.243275,0.242676,0.246103
122,5,0.212630,0.212107,0.246103
122,6,0.176750,0.176315,0.246103
122,7,0.136517,0.136181,0.246103
122,8,0.092923,0.092694,0.246103
122,9,0.047041,0.046925,0.246103
122,10,0.000000,0.000000,1.#INF00
123,0,0.297757,0.297018,0.248118
123,1,0.294091,0.293362,0.248118
123,2,0.283184,0.282481,0.248118
123,3,0.265304,0.264645,0.248118
123,4,0.240891,0.240293,0.248118
123,5,0.210546,0.210024,0.248118
123,6,0.175017,0.174583,0.248118
123,7,0.135179,0.134844,0.248118
123,8,0.092012,0.091784,0.248118
123,9,0.046579,0.046464,0.248118
123,10,0.000000,0.000000,1.#INF00
124,0,0.294839,0.294101,0.250133
124,1,0.291209,0.290480,0.250133
124,2,0.280408,0.279707,0.250133
124,3,0.262703,0.262046,0.250133
124,4,0.238530,0.237933,0.250133
124,5,0.208483,0.207961,0.250133
124,6,0.173302,0.172868,0.250133
124,7,0.133854,0.133519,0.250133
124,8,0.091110,0.090882,0.250133
124,9,0.046123,0.046008,0.250133
124,10,0.000000,0.000000,1.#INF00
125,0,0.291949,0.291213,0.252147
125,1,0.288355,0.287628,0.252147
125,2,0.277660,0.276960,0.252147
125,3,0.260129,0.259473,0.252147
125,4,0.236192,0.235596,0.252147
125,5,0.206439,0.205919,0.252147
125,6,0.171603,0.171171,0.252147
125,7,0.132542,0.132208,0.252147
125,8,0.090217,0.089990,0.252147
125,9,0.045671,0.045556,0.252147
125,10,0.000000,0.000000,1.#INF00
126,0,0.289088,0.288353,0.254162
126,1,0.285529,0.284803,0.254162
126,2,0.274939,0.274240,0.254162
126,3,0.257579,0.256924,0.254162
126,4,0.233877,0.233282,0.254162
126,5,0.204416,0.203896,0.254162
126,6,0.169921,0.169490,0.254162
126,7,0.131243,0.130909,0.254162
126,8,0.089333,0.089106,0.254162
126,9,0.045223,0.045108,0.254162
126,10,0.000000,0.000000,1.#INF00
127,0,0.286254,0.285521,0.256176
127,1,0.282730,0.282006,0.256176
127,2,0.272244,0.271547,0.256176
127,3,0.255054,0.254401,0.256176
127,4,0.231585,0.230991,0.256176
127,5,0.202412,0.201894,0.256176
127,6,0.168256,0.167825,0.256176
127,7,0.129957,0.129624,0.256176
127,8,0.088457,0.088231,0.256176
127,9,0.044780,0.044665,0.256176
127,10,0.000000,0.000000,1.#INF00
128,0,0.283449,0.282717,0.258191
128,1,0.279959,0.279236,0.258191
128,2,0.269576,0.268880,0.258191
128,3,0.252555,0.251903,0.258191
128,4,0.229315,0.228723,0.258191
128,5,0.200428,0.199911,0.258191
128,6,0.166607,0.166177,0.258191
128,7,0.128683,0.128351,0.258191
128,8,0.087590,0.087364,0.258191
128,9,0.044341,0.044227,0.258191
128,10,0.000000,0.000000,1.#INF00
129,0,0.280671,0.279940,0.260205
129,1,0.277215,0.276494,0.260205
129,2,0.266934,0.266239,0.260205
129,3,0.250079,0.249429,0.260205
129,4,0.227067,0.226476,0.260205
129,5,0.198464,0.197948,0.260205
129,6,0.164974,0.164545,0.260205
129,7,0.127422,0.127090,0.260205
129,8,0.086732,0.086506,0.260205
129,9,0.043907,0.043792,0.260205
129,10,0.000000,0.000000,1.#INF00
130,0,0.277920,0.277191,0.262220
130,1,0.274498,0.273778,0.262220
130,2,0.264317,0.263624,0.262220
130,3,0.247628,0.246979,0.262220
130,4,0.224842,0.224252,0.262220
130,5,0.196519,0.196004,0.262220
130,6,0.163357,0.162929,0.262220
130,7,0.126173,0.125842,0.262220
130,8,0.085882,0.085657,0.262220
130,9,0.043476,0.043362,0.262220
130,10,0.000000,0.000000,1.#INF00
131,0,0.275196,0.274469,0.264234
131,1,0.271808,0.271090,0.264234
131,2,0.261727,0.261035,0.264234
131,3,0.245201,0.244553,0.264234
131,4,0.222638,0.222050,0.264234
131,5,0.194593,0.194079,0.264234
131,6,0.161756,0.161329,0.264234
131,7,0.124936,0.124606,0.264234
131,8,0.085040,0.084815,0.264234
131,9,0.043050,0.042936,0.264234
131,10,0.000000,0.000000,1.#INF00
