n,j,u[n][j],exact,error
73,2,0.461743,0.462706,0.208622
73,3,0.432588,0.433491,0.208622
73,4,0.392782,0.393601,0.208622
73,5,0.343304,0.344020,0.208622
73,6,0.285373,0.285968,0.208622
73,7,0.220415,0.220875,0.208622
73,8,0.150029,0.150342,0.208622
73,9,0.075950,0.076108,0.208622
74,0,0.480723,0.481740,0.211483
74,1,0.474805,0.475809,0.211483
74,2,0.457195,0.458162,0.211483
74,3,0.428328,0.429233,0.211483
74,4,0.388913,0.389736,0.211483
74,5,0.339923,0.340642,0.211483
74,6,0.282562,0.283160,0.211483
74,7,0.218244,0.218705,0.211483
74,8,0.148552,0.148866,0.211483
74,9,0.075202,0.075361,0.211483
75,0,0.475989,0.477009,0.214344
75,1,0.470128,0.471136,0.214344
75,2,0.452692,0.453662,0.214344
75,3,0.424109,0.425018,0.214344
75,4,0.385083,0.385908,0.214344
75,5,0.336575,0.337296,0.214344
75,6,0.279779,0.280379,0.214344
75,7,0.216094,0.216557,0.214344
75,8,0.147089,0.147404,0.214344
75,9,0.074461,0.074621,0.214344
76,0,0.471300,0.472324,0.217205
76,1,0.465498,0.466509,0.217205
76,2,0.448233,0.449207,0.217205
76,3,0.419932,0.420844,0.217205
76,4,0.381290,0.382118,0.217205
76,5,0.333260,0.333984,0.217205
76,6,0.277023,0.277625,0.217205
76,7,0.213966,0.214431,0.217205
76,8,0.145640,0.145956,0.217205
76,9,0.073728,0.073888,0.217205
77,0,0.466658,0.467685,0.220066
77,1,0.460913,0.461927,0.220066
77,2,0.443819,0.444795,0.220066
77,3,0.415796,0.416711,0.220066
77,4,0.377535,0.378365,0.220066
77,5,0.329977,0.330703,0.220066
77,6,0.274295,0.274899,0.220066
77,7,0.211858,0.212325,0.220066
77,8,0.144205,0.144523,0.220066
77,9,0.073001,0.073162,0.220066
78,0,0.462062,0.463092,0.222927
78,1,0.456373,0.457391,0.222927
78,2,0.439447,0.440427,0.222927
78,3,0.411700,0.412618,0.222927
78,4,0.373816,0.374649,0.222927
78,5,0.326727,0.327456,0.222927
78,6,0.271593,0.272199,0.222927
78,7,0.209772,0.210239,0.222927
78,8,0.142785,0.143103,0.222927
78,9,0.072282,0.072444,0.222927
79,0,0.457511,0.458544,0.225789
79,1,0.451878,0.452899,0.225789
79,2,0.435119,0.436101,0.225789
79,3,0.407645,0.408566,0.225789
79,4,0.370134,0.370970,0.225789
79,5,0.323509,0.324240,0.225789
79,6,0.268918,0.269525,0.225789
79,7,0.207706,0.208175,0.225789
79,8,0.141379,0.141698,0.225789
79,9,0.071571,0.071732,0.225789
80,0,0.453005,0.454041,0.228650
80,1,0.447428,0.448451,0.228650
80,2,0.430833,0.431818,0.228650
80,3,0.403630,0.404553,0.228650
80,4,0.366489,0.367327,0.228650
80,5,0.320323,0.321055,0.228650
80,6,0.266270,0.266878,0.228650
80,7,0.205660,0.206130,0.228650
80,8,0.139986,0.140306,0.228650
80,9,0.070866,0.071028,0.228650
81,0,0.448543,0.449582,0.231511
81,1,0.443021,0.444046,0.231511
81,2,0.426590,0.427577,0.231511
81,3,0.399655,0.400580,0.231511
81,4,0.362879,0.363719,0.231511
81,5,0.317168,0.317902,0.231511
81,6,0.263647,0.264257,0.231511
81,7,0.203634,0.204106,0.231511
81,8,0.138607,0.138928,0.231511
81,9,0.070168,0.070330,0.231511
82,0,0.444125,0.445166,0.234373
82,1,0.438657,0.439685,0.234373
82,2,0.422388,0.423378,0.234373
82,3,0.395719,0.396646,0.234373
82,4,0.359305,0.360147,0.234373
82,5,0.314044,0.314780,0.234373
82,6,0.261050,0.261662,0.234373
82,7,0.201629,0.202101,0.234373
82,8,0.137242,0.137564,0.234373
82,9,0.069477,0.069639,0.234373
83,0,0.439751,0.440794,0.237234
83,1,0.434337,0.435367,0.237234
83,2,0.418228,0.419220,0.237234
83,3,0.391821,0.392751,0.237234
83,4,0.355766,0.356610,0.237234
83,5,0.310951,0.311689,0.237234
83,6,0.258479,0.259092,0.237234
83,7,0.199643,0.200116,0.237234
83,8,0.135891,0.136213,0.237234
83,9,0.068792,0.068955,0.237234
84,0,0.435420,0.436465,0.240096
84,1,0.430059,0.431092,0.240096
84,2,0.414109,0.415103,0.240096
84,3,0.387962,0.388893,0.240096
84,4,0.352262,0.353108,0.240096
84,5,0.307888,0.308627,0.240096
84,6,0.255933,0.256548,0.240096
84,7,0.197676,0.198151,0.240096
84,8,0.134552,0.134875,0.240096
84,9,0.068115,0.068278,0.240096
85,0,0.431131,0.432179,0.242958
85,1,0.425823,0.426858,0.242958
85,2,0.410030,0.411026,0.242958
85,3,0.384141,0.385074,0.242958
85,4,0.348792,0.349640,0.242958
85,5,0.304856,0.305596,0.242958
85,6,0.253413,0.254028,0.242958
85,7,0.195729,0.196205,0.242958
85,8,0.133227,0.133551,0.242958
85,9,0.067444,0.067608,0.242958
86,0,0.426885,0.427934,0.245820
86,1,0.421629,0.422666,0.245820
86,2,0.405992,0.406990,0.245820
86,3,0.380357,0.381292,0.245820
86,4,0.345357,0.346206,0.245820
86,5,0.301853,0.302595,0.245820
86,6,0.250917,0.251533,0.245820
86,7,0.193802,0.194278,0.245820
86,8,0.131915,0.132239,0.245820
86,9,0.066779,0.066944,0.245820
87,0,0.422680,0.423731,0.248682
87,1,0.417476,0.418515,0.248682
87,2,0.401993,0.402992,0.248682
87,3,0.376611,0.377547,0.248682
87,4,0.341955,0.342806,0.248682
87,5,0.298880,0.299623,0.248682
87,6,0.248445,0.249063,0.248682
87,7,0.191893,0.192370,0.248682
87,8,0.130615,0.130940,0.248682
87,9,0.066122,0.066286,0.248682
88,0,0.418517,0.419570,0.251544
88,1,0.413364,0.414404,0.251544
88,2,0.398033,0.399035,0.251544
88,3,0.372901,0.373840,0.251544
88,4,0.338587,0.339439,0.251544
88,5,0.295936,0.296681,0.251544
88,6,0.245998,0.246617,0.251544
88,7,0.190003,0.190481,0.251544
88,8,0.129329,0.129654,0.251544
88,9,0.065471,0.065635,0.251544
89,0,0.414395,0.415449,0.254406
89,1,0.409293,0.410334,0.254406
89,2,0.394113,0.395116,0.254406
89,3,0.369229,0.370168,0.254406
89,4,0.335253,0.336106,0.254406
89,5,0.293022,0.293767,0.254406
89,6,0.243575,0.244195,0.254406
89,7,0.188131,0.188610,0.254406
89,8,0.128055,0.128381,0.254406
89,9,0.064826,0.064991,0.254406
90,0,0.410314,0.411369,0.257268
90,1,0.405262,0.406304,0.257268
90,2,0.390231,0.391235,0.257268
90,3,0.365592,0.366533,0.257268
90,4,0.331951,0.332805,0.257268
90,5,0.290135,0.290882,0.257268
90,6,0.241176,0.241797,0.257268
90,7,0.186278,0.186758,0.257268
90,8,0.126794,0.127120,0.257268
90,9,0.064187,0.064352,0.257268
91,0,0.406272,0.407329,0.260130
91,1,0.401270,0.402314,0.260130
91,2,0.386388,0.387393,0.260130
91,3,0.361991,0.362933,0.260130
91,4,0.328681,0.329536,0.260130
91,5,0.287278,0.288025,0.260130
91,6,0.238801,0.239422,0.260130
91,7,0.184444,0.184924,0.260130
91,8,0.125545,0.125872,0.260130
91,9,0.063555,0.063720,0.260130
92,0,0.402271,0.403329,0.262992
92,1,0.397318,0.398363,0.262992
92,2,0.382582,0.383588,0.262992
92,3,0.358426,0.359368,0.262992
92,4,0.325444,0.326300,0.262992
92,5,0.284448,0.285196,0.262992
92,6,0.236449,0.237071,0.262992
92,7,0.182627,0.183107,0.262992
92,8,0.124308,0.124635,0.262992
92,9,0.062929,0.063094,0.262992
93,0,0.398309,0.399368,0.265855
93,1,0.393405,0.394451,0.265855
93,2,0.378814,0.379821,0.265855
93,3,0.354896,0.355839,0.265855
93,4,0.322238,0.323095,0.265855
93,5,0.281647,0.282395,0.265855
93,6,0.234120,0.234742,0.265855
93,7,0.180828,0.181309,0.265855
93,8,0.123084,0.123411,0.265855
93,9,0.062309,0.062475,0.265855
94,0,0.394386,0.395445,0.268717
94,1,0.389530,0.390577,0.268717
94,2,0.375083,0.376091,0.268717
94,3,0.351400,0.352344,0.268717
94,4,0.319065,0.319922,0.268717
94,5,0.278873,0.279622,0.268717
94,6,0.231814,0.232437,0.268717
94,7,0.179047,0.179528,0.268717
94,8,0.121872,0.122199,0.268717
94,9,0.061695,0.061861,0.268717
95,0,0.390501,0.391562,0.271580
95,1,0.385693,0.386741,0.271580
95,2,0.371389,0.372397,0.271580
95,3,0.347939,0.348884,0.271580
95,4,0.315922,0.316780,0.271580
95,5,0.276126,0.276876,0.271580
95,6,0.229531,0.230154,0.271580
95,7,0.177284,0.177765,0.271580
95,8,0.120671,0.120999,0.271580
95,9,0.061088,0.061254,0.271580
96,0,0.386655,0.387716,0.274443
96,1,0.381895,0.382943,0.274443
96,2,0.367731,0.368740,0.274443
96,3,0.344512,0.345458,0.274443
96,4,0.312810,0.313669,0.274443
96,5,0.273406,0.274157,0.274443
96,6,0.227270,0.227894,0.274443
96,7,0.175538,0.176019,0.274443
96,8,0.119483,0.119811,0.274443
96,9,0.060486,0.060652,0.274443
97,0,0.382847,0.383908,0.277305
97,1,0.378133,0.379182,0.277305
97,2,0.364109,0.365118,0.277305
97,3,0.341119,0.342065,0.277305
97,4,0.309729,0.310588,0.277305
97,5,0.270713,0.271464,0.277305
97,6,0.225032,0.225656,0.277305
97,7,0.173809,0.174291,0.277305
97,8,0.118306,0.118634,0.277305
97,9,0.059890,0.060056,0.277305
98,0,0.379076,0.380138,0.280168
98,1,0.374409,0.375458,0.280168
98,2,0.360523,0.361533,0.280168
98,3,0.337759,0.338705,0.280168
98,4,0.306679,0.307538,0.280168
98,5,0.268047,0.268798,0.280168
98,6,0.222815,0.223439,0.280168
98,7,0.172097,0.172579,0.280168
98,8,0.117141,0.117469,0.280168
98,9,0.059301,0.059467,0.280168
99,0,0.375342,0.376405,0.283031
99,1,0.370721,0.371770,0.283031
99,2,0.356972,0.357982,0.283031
99,3,0.334432,0.335379,0.283031
99,4,0.303658,0.304518,0.283031
99,5,0.265407,0.266158,0.283031
99,6,0.220621,0.221245,0.283031
99,7,0.170402,0.170884,0.283031
99,8,0.115987,0.116315,0.283031
99,9,0.058716,0.058883,0.283031
100,0,0.371645,0.372708,0.285894
100,1,0.367070,0.368119,0.285894
100,2,0.353456,0.354466,0.285894
100,3,0.331138,0.332085,0.285894
100,4,0.300667,0.301527,0.285894
100,5,0.262793,0.263544,0.285894
100,6,0.218448,0.219072,0.285894
100,7,0.168723,0.169206,0.285894
100,8,0.114845,0.115173,0.285894
100,9,0.058138,0.058304,0.285894
101,0,0.367985,0.369047,0.288757
101,1,0.363454,0.364504,0.288757
101,2,0.349974,0.350985,0.288757
101,3,0.327877,0.328824,0.288757
101,4,0.297706,0.298566,0.288757
101,5,0.260205,0.260956,0.288757
101,6,0.216296,0.216921,0.288757
101,7,0.167062,0.167544,0.288757
101,8,0.113714,0.114042,0.288757
101,9,0.057566,0.057732,0.288757
102,0,0.364360,0.365423,0.291620
102,1,0.359875,0.360924,0.291620
102,2,0.346527,0.347538,0.291620
102,3,0.324648,0.325594,0.291620
102,4,0.294774,0.295633,0.291620
102,5,0.257642,0.258393,0.291620
102,6,0.214166,0.214790,0.291620
102,7,0.165416,0.165899,0.291620
102,8,0.112594,0.112922,0.291620
102,9,0.056999,0.057165,0.291620
103,0,0.360772,0.361834,0.294483
103,1,0.356330,0.357379,0.294483
103,2,0.343114,0.344125,0.294483
103,3,0.321450,0.322397,0.294483
103,4,0.291870,0.292730,0.294483
103,5,0.255104,0.255855,0.294483
103,6,0.212056,0.212681,0.294483
103,7,0.163787,0.164269,0.294483
103,8,0.111485,0.111813,0.294483
103,9,0.056437,0.056603,0.294483
104,0,0.357218,0.358281,0.297347
104,1,0.352820,0.353870,0.297347
104,2,0.339735,0.340745,0.297347
104,3,0.318284,0.319230,0.297347
104,4,0.288996,0.289855,0.297347
104,5,0.252592,0.253343,0.297347
104,6,0.209968,0.210592,0.297347
104,7,0.162174,0.162656,0.297347
104,8,0.110387,0.110715,0.297347
104,9,0.055881,0.056047,0.297347
105,0,0.353700,0.354762,0.300210
105,1,0.349345,0.350394,0.300210
105,2,0.336389,0.337399,0.300210
105,3,0.315149,0.316095,0.300210
105,4,0.286149,0.287008,0.300210
105,5,0.250104,0.250855,0.300210
105,6,0.207900,0.208524,0.300210
105,7,0.160576,0.161059,0.300210
105,8,0.109299,0.109627,0.300210
105,9,0.055331,0.055497,0.300210
106,0,0.350216,0.351278,0.303074
106,1,0.345905,0.346953,0.303074
106,2,0.333076,0.334085,0.303074
106,3,0.312045,0.312991,0.303074
106,4,0.283331,0.284190,0.303074
106,5,0.247640,0.248391,0.303074
106,6,0.205852,0.206476,0.303074
106,7,0.158995,0.159477,0.303074
106,8,0.108223,0.108551,0.303074
106,9,0.054786,0.054952,0.303074
107,0,0.346767,0.347828,0.305937
107,1,0.342498,0.343545,0.305937
107,2,0.329795,0.330804,0.305937
107,3,0.308972,0.309917,0.305937
107,4,0.280540,0.281399,0.305937
107,5,0.245201,0.245951,0.305937
107,6,0.203824,0.204448,0.305937
107,7,0.157429,0.157911,0.305937
107,8,0.107157,0.107485,0.305937
107,9,0.054246,0.054412,0.305937
108,0,0.343352,0.344412,0.308801
108,1,0.339124,0.340172,0.308801
108,2,0.326547,0.327555,0.308801
108,3,0.305928,0.306873,0.308801
108,4,0.277777,0.278635,0.308801
108,5,0.242786,0.243536,0.308801
108,6,0.201817,0.202440,0.308801
108,7,0.155878,0.156360,0.308801
108,8,0.106101,0.106429,0.308801
108,9,0.053712,0.053878,0.308801
109,0,0.339970,0.341029,0.311665
109,1,0.335784,0.336831,0.311665
109,2,0.323330,0.324338,0.311665
109,3,0.302915,0.303859,0.311665
109,4,0.275041,0.275898,0.311665
109,5,0.240395,0.241144,0.311665
109,6,0.199829,0.200452,0.311665
109,7,0.154343,0.154824,0.311665
109,8,0.105056,0.105384,0.311665
109,9,0.053183,0.053349,0.311665
110,0,0.336621,0.337680,0.314528
110,1,0.332477,0.333523,0.314528
110,2,0.320146,0.321153,0.314528
110,3,0.299932,0.300875,0.314528
110,4,0.272332,0.273189,0.314528
110,5,0.238027,0.238776,0.314528
110,6,0.197861,0.198483,0.314528
110,7,0.152823,0.153304,0.314528
110,8,0.104022,0.104349,0.314528
110,9,0.052659,0.052825,0.314528
111,0,0.333306,0.334364,0.317392
111,1,0.329202,0.330247,0.317392
111,2,0.316993,0.317999,0.317392
111,3,0.296978,0.297920,0.317392
111,4,0.269650,0.270506,0.317392
111,5,0.235683,0.236431,0.317392
111,6,0.195912,0.196534,0.317392
111,7,0.151318,0.151798,0.317392
111,8,0.102997,0.103324,0.317392
111,9,0.052141,0.052306,0.317392
112,0,0.330023,0.331080,0.320256
112,1,0.325960,0.327004,0.320256
112,2,0.313870,0.314876,0.320256
112,3,0.294053,0.294994,0.320256
112,4,0.266994,0.267849,0.320256
112,5,0.233361,0.234109,0.320256
112,6,0.193983,0.194604,0.320256
112,7,0.149827,0.150307,0.320256
112,8,0.101983,0.102309,0.320256
112,9,0.051627,0.051792,0.320256
113,0,0.326772,0.327828,0.323120
113,1,0.322749,0.323792,0.323120
113,2,0.310779,0.311783,0.323120
113,3,0.291156,0.292097,0.323120
113,4,0.264364,0.265219,0.323120
113,5,0.231063,0.231810,0.323120
113,6,0.192072,0.192693,0.323120
113,7,0.148352,0.148831,0.323120
113,8,0.100978,0.101305,0.323120
113,9,0.051118,0.051284,0.323120
114,0,0.323554,0.324609,0.325984
114,1,0.319570,0.320612,0.325984
114,2,0.307718,0.308721,0.325984
114,3,0.288289,0.289228,0.325984
114,4,0.261761,0.262614,0.325984
114,5,0.228787,0.229533,0.325984
114,6,0.190180,0.190800,0.325984
114,7,0.146890,0.147369,0.325984
114,8,0.099984,0.100310,0.325984
114,9,0.050615,0.050780,0.325984
115,0,0.320367,0.321421,0.328849
115,1,0.316423,0.317463,0.328849
115,2,0.304687,0.305689,0.328849
115,3,0.285449,0.286388,0.328849
115,4,0.259182,0.260035,0.328849
115,5,0.226534,0.227279,0.328849
115,6,0.188307,0.188926,0.328849
115,7,0.145444,0.145922,0.328849
115,8,0.098999,0.099324,0.328849
115,9,0.050116,0.050281,0.328849
116,0,0.317212,0.318264,0.331713
116,1,0.313306,0.314346,0.331713
116,2,0.301686,0.302687,0.331713
116,3,0.282638,0.283575,0.331713
116,4,0.256630,0.257481,0.331713
116,5,0.224303,0.225047,0.331713
116,6,0.186452,0.187071,0.331713
116,7,0.144011,0.144489,0.331713
116,8,0.098024,0.098349,0.331713
116,9,0.049623,0.049787,0.331713
117,0,0.314087,0.315138,0.334577
117,1,0.310220,0.311258,0.334577
117,2,0.298715,0.299714,0.334577
117,3,0.279854,0.280790,0.334577
117,4,0.254102,0.254952,0.334577
117,5,0.222093,0.222836,0.334577
117,6,0.184616,0.185234,0.334577
117,7,0.142593,0.143070,0.334577
117,8,0.097058,0.097383,0.334577
117,9,0.049134,0.049298,0.334577
118,0,0.310994,0.312043,0.337442
118,1,0.307165,0.308202,0.337442
118,2,0.295773,0.296771,0.337442
118,3,0.277098,0.278033,0.337442
118,4,0.251599,0.252448,0.337442
118,5,0.219906,0.220648,0.337442
118,6,0.182798,0.183414,0.337442
118,7,0.141188,0.141665,0.337442
118,8,0.096102,0.096427,0.337442
118,9,0.048650,0.048814,0.337442
119,0,0.307931,0.308979,0.340306
119,1,0.304140,0.305175,0.340306
119,2,0.292860,0.293856,0.340306
119,3,0.274368,0.275302,0.340306
119,4,0.249121,0.249969,0.340306
119,5,0.217740,0.218481,0.340306
119,6,0.180997,0.181613,0.340306
119,7,0.139798,0.140273,0.340306
119,8,0.095156,0.095480,0.340306
119,9,0.048171,0.048335,0.340306
120,0,0.304898,0.305944,0.343171
120,1,0.301144,0.302178,0.343171
120,2,0.289975,0.290970,0.343171
120,3,0.271666,0.272598,0.343171
120,4,0.246668,0.247514,0.343171
120,5,0.215595,0.216335,0.343171
120,6,0.179214,0.179829,0.343171
120,7,0.138421,0.138896,0.343171
120,8,0.094219,0.094542,0.343171
120,9,0.047697,0.047860,0.343171
121,0,0.301895,0.302940,0.346036
121,1,0.298178,0.299210,0.346036
121,2,0.287119,0.288113,0.346036
121,3,0.268990,0.269921,0.346036
121,4,0.244238,0.245083,0.346036
121,5,0.213472,0.214211,0.346036
121,6,0.177449,0.178063,0.346036
121,7,0.137057,0.137532,0.346036
121,8,0.093291,0.093613,0.346036
121,9,0.047227,0.047390,0.346036
122,0,0.298921,0.299964,0.348900
122,1,0.295241,0.296271,0.348900
122,2,0.284291,0.285283,0.348900
122,3,0.266341,0.267270,0.348900
122,4,0.241832,0.242676,0.348900
122,5,0.211369,0.212107,0.348900
122,6,0.175702,0.176315,0.348900
122,7,0.135707,0.136181,0.348900
122,8,0.092372,0.092694,0.348900
122,9,0.046762,0.046925,0.348900
123,0,0.295977,0.297018,0.351765
123,1,0.292333,0.293362,0.351765
123,2,0.281491,0.282481,0.351765
123,3,0.263718,0.264645,0.351765
123,4,0.239451,0.240293,0.351765
123,5,0.209287,0.210024,0.351765
123,6,0.173971,0.174583,0.351765
123,7,0.134371,0.134844,0.351765
123,8,0.091462,0.091784,0.351765
123,9,0.046301,0.046464,0.351765
124,0,0.293062,0.294101,0.354630
124,1,0.289454,0.290480,0.354630
124,2,0.278719,0.279707,0.354630
124,3,0.261120,0.262046,0.354630
124,4,0.237092,0.237933,0.354630
124,5,0.207226,0.207961,0.354630
124,6,0.172258,0.172868,0.354630
124,7,0.133047,0.133519,0.354630
124,8,0.090561,0.090882,0.354630
124,9,0.045845,0.046008,0.354630
125,0,0.290176,0.291213,0.357495
125,1,0.286603,0.287628,0.357495
125,2,0.275973,0.276960,0.357495
125,3,0.258548,0.259473,0.357495
125,4,0.234757,0.235596,0.357495
125,5,0.205185,0.205919,0.357495
125,6,0.170561,0.171171,0.357495
125,7,0.131737,0.132208,0.357495
125,8,0.089669,0.089990,0.357495
125,9,0.045393,0.045556,0.357495
126,0,0.287318,0.288353,0.360360
126,1,0.283780,0.284803,0.360360
126,2,0.273255,0.274240,0.360360
126,3,0.256002,0.256924,0.360360
126,4,0.232445,0.233282,0.360360
126,5,0.203164,0.203896,0.360360
126,6,0.168881,0.169490,0.360360
126,7,0.130439,0.130909,0.360360
126,8,0.088786,0.089106,0.360360
126,9,0.044946,0.045108,0.360360
127,0,0.284488,0.285521,0.363225
127,1,0.280985,0.282006,0.363225
127,2,0.270564,0.271547,0.363225
127,3,0.253480,0.254401,0.363225
127,4,0.230155,0.230991,0.363225
127,5,0.201163,0.201894,0.363225
127,6,0.167218,0.167825,0.363225
127,7,0.129155,0.129624,0.363225
127,8,0.087912,0.088231,0.363225
127,9,0.044504,0.044665,0.363225
128,0,0.281686,0.282717,0.366091
128,1,0.278218,0.279236,0.366091
128,2,0.267899,0.268880,0.366091
128,3,0.250984,0.251903,0.366091
128,4,0.227888,0.228723,0.366091
128,5,0.199182,0.199911,0.366091
128,6,0.165571,0.166177,0.366091
128,7,0.127883,0.128351,0.366091
128,8,0.087046,0.087364,0.366091
128,9,0.044065,0.044227,0.366091
129,0,0.278911,0.279940,0.368956
129,1,0.275477,0.276494,0.368956
129,2,0.265260,0.266239,0.368956
129,3,0.248512,0.249429,0.368956
129,4,0.225644,0.226476,0.368956
129,5,0.197220,0.197948,0.368956
129,6,0.163940,0.164545,0.368956
129,7,0.126623,0.127090,0.368956
129,8,0.086188,0.086506,0.368956
129,9,0.043631,0.043792,0.368956
130,0,0.276164,0.277191,0.371822
130,1,0.272764,0.273778,0.371822
130,2,0.262648,0.263624,0.371822
130,3,0.246064,0.246979,0.371822
130,4,0.223421,0.224252,0.371822
130,5,0.195278,0.196004,0.371822
130,6,0.162325,0.162929,0.371822
130,7,0.125376,0.125842,0.371822
130,8,0.085339,0.085657,0.371822
130,9,0.043202,0.043362,0.371822
131,0,0.273444,0.274469,0.374687
131,1,0.270078,0.271090,0.374687
131,2,0.260061,0.261035,0.374687
131,3,0.243640,0.244553,0.374687
131,4,0.221221,0.222050,0.374687
131,5,0.193354,0.194079,0.374687
131,6,0.160726,0.161329,0.374687
131,7,0.124141,0.124606,0.374687
131,8,0.084499,0.084815,0.374687
131,9,0.042776,0.042936,0.374687
132,0,0.270751,0.271773,0.377553
132,1,0.267417,0.268427,0.377553
132,2,0.257499,0.258472,0.377553
132,3,0.241241,0.242152,0.377553
132,4,0.219042,0.219869,0.377553
132,5,0.191450,0.192173,0.377553
132,6,0.159143,0.159744,0.377553
132,7,0.122918,0.123382,0.377553
132,8,0.083667,0.083983,0.377553
132,9,0.042355,0.042515,0.377553
133,0,0.268084,0.269104,0.380418
133,1,0.264784,0.265791,0.380418
133,2,0.254963,0.255933,0.380418
133,3,0.238865,0.239773,0.380418
133,4,0.216885,0.217710,0.380418
133,5,0.189564,0.190285,0.380418
133,6,0.157576,0.158175,0.380418
133,7,0.121708,0.122171,0.380418
133,8,0.082843,0.083158,0.380418
133,9,0.041938,0.042097,0.380418
134,0,0.265444,0.266461,0.383284
134,1,0.262176,0.263181,0.383284
134,2,0.252452,0.253420,0.383284
134,3,0.236512,0.237419,0.383284
134,4,0.214748,0.215572,0.383284
134,5,0.187697,0.188416,0.383284
134,6,0.156024,0.156622,0.383284
134,7,0.120509,0.120971,0.383284
134,8,0.082027,0.082341,0.383284
134,9,0.041525,0.041684,0.383284
135,0,0.262829,0.263844,0.386150
135,1,0.259593,0.260596,0.386150
135,2,0.249965,0.250931,0.386150
135,3,0.234183,0.235087,0.386150
135,4,0.212633,0.213454,0.386150
135,5,0.185848,0.186566,0.386150
135,6,0.154487,0.155084,0.386150
135,7,0.119322,0.119783,0.386150
135,8,0.081219,0.081532,0.386150
135,9,0.041116,0.041274,0.386150
136,0,0.260241,0.261253,0.389016
136,1,0.257037,0.258036,0.389016
136,2,0.247503,0.248466,0.389016
136,3,0.231876,0.232778,0.389016
136,4,0.210539,0.211358,0.389016
136,5,0.184018,0.184734,0.389016
136,6,0.152966,0.153561,0.389016
136,7,0.118147,0.118606,0.389016
136,8,0.080419,0.080732,0.389016
136,9,0.040711,0.040869,0.389016
137,0,0.257677,0.258687,0.391882
137,1,0.254505,0.255502,0.391882
137,2,0.245066,0.246026,0.391882
137,3,0.229592,0.230492,0.391882
137,4,0.208465,0.209282,0.391882
137,5,0.182205,0.182919,0.391882
137,6,0.151459,0.152053,0.391882
137,7,0.116983,0.117442,0.391882
137,8,0.079627,0.079939,0.391882
137,9,0.040310,0.040468,0.391882
138,0,0.255139,0.256147,0.394748
138,1,0.251998,0.252993,0.394748
138,2,0.242652,0.243610,0.394748
138,3,0.227331,0.228228,0.394748
138,4,0.206412,0.207227,0.394748
138,5,0.180411,0.181123,0.394748
138,6,0.149967,0.150559,0.394748
138,7,0.115831,0.116288,0.394748
138,8,0.078842,0.079154,0.394748
138,9,0.039913,0.040070,0.394748
139,0,0.252626,0.253631,0.397614
139,1,0.249516,0.250508,0.397614
139,2,0.240262,0.241217,0.397614
139,3,0.225092,0.225987,0.397614
139,4,0.204379,0.205192,0.397614
139,5,0.178634,0.179344,0.397614
139,6,0.148490,0.149081,0.397614
139,7,0.114690,0.115146,0.397614
139,8,0.078066,0.078376,0.397614
139,9,0.039519,0.039677,0.397614
140,0,0.250138,0.251140,0.400480
140,1,0.247059,0.248048,0.400480
140,2,0.237896,0.238848,0.400480
140,3,0.222875,0.223767,0.400480
140,4,0.202366,0.203177,0.400480
140,5,0.176874,0.177583,0.400480
140,6,0.147028,0.147616,0.400480
140,7,0.113560,0.114015,0.400480
140,8,0.077297,0.077607,0.400480
140,9,0.039130,0.039287,0.400480
141,0,0.247675,0.248674,0.403347
141,1,0.244625,0.245612,0.403347
141,2,0.235553,0.236503,0.403347
141,3,0.220680,0.221570,0.403347
141,4,0.200373,0.201181,0.403347
141,5,0.175132,0.175839,0.403347
141,6,0.145579,0.146167,0.403347
141,7,0.112442,0.112895,0.403347
141,8,0.076536,0.076844,0.403347
141,9,0.038745,0.038901,0.403347
142,0,0.245235,0.246231,0.406213
142,1,0.242216,0.243200,0.406213
142,2,0.233232,0.234180,0.406213
142,3,0.218506,0.219394,0.406213
142,4,0.198399,0.199205,0.406213
142,5,0.173407,0.174112,0.406213
142,6,0.144146,0.144731,0.406213
142,7,0.111334,0.111787,0.406213
142,8,0.075782,0.076090,0.406213
142,9,0.038363,0.038519,0.406213
143,0,0.242820,0.243813,0.409080
143,1,0.239830,0.240811,0.409080
143,2,0.230935,0.231880,0.409080
143,3,0.216354,0.217239,0.409080
143,4,0.196445,0.197249,0.409080
143,5,0.171699,0.172402,0.409080
143,6,0.142726,0.143310,0.409080
143,7,0.110238,0.110689,0.409080
143,8,0.075035,0.075342,0.409080
143,9,0.037985,0.038141,0.409080
144,0,0.240428,0.241419,0.411946
144,1,0.237468,0.238446,0.411946
144,2,0.228661,0.229603,0.411946
144,3,0.214223,0.215106,0.411946
144,4,0.194510,0.195312,0.411946
144,5,0.170008,0.170709,0.411946
144,6,0.141320,0.141902,0.411946
144,7,0.109152,0.109602,0.411946
144,8,0.074296,0.074602,0.411946
144,9,0.037611,0.037766,0.411946
145,0,0.238060,0.239048,0.414813
145,1,0.235129,0.236105,0.414813
145,2,0.226409,0.227348,0.414813
145,3,0.212113,0.212993,0.414813
145,4,0.192595,0.193394,0.414813
145,5,0.168334,0.169032,0.414813
145,6,0.139928,0.140509,0.414813
145,7,0.108077,0.108525,0.414813
145,8,0.073565,0.073870,0.414813
145,9,0.037241,0.037395,0.414813
146,0,0.235715,0.236700,0.417680
146,1,0.232813,0.233786,0.417680
146,2,0.224179,0.225115,0.417680
146,3,0.210024,0.210901,0.417680
146,4,0.190698,0.191494,0.417680
146,5,0.166676,0.167372,0.417680
146,6,0.138550,0.139129,0.417680
146,7,0.107013,0.107459,0.417680
