0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,

0.000000,0.107017,0.107017,0.107017,0.107017,0.107017,0.107017,0.107017,0.107017,0.107017,0.000000,

0.000000,0.213919,0.213919,0.213919,0.213919,0.213919,0.213919,0.213919,0.213919,0.213919,0.000000,

0.000000,0.320707,0.320707,0.320707,0.320707,0.320707,0.320707,0.320707,0.320707,0.320707,0.000000,

0.000000,0.427381,0.427380,0.427380,0.427380,0.427380,0.427380,0.427380,0.427380,0.427380,0.000000,

0.000000,0.533940,0.533940,0.533940,0.533939,0.533939,0.533939,0.533939,0.533939,0.533939,0.000000,

0.000000,0.640386,0.640385,0.640385,0.640385,0.640385,0.640385,0.640385,0.640385,0.640385,0.000000,

0.000000,0.746718,0.746717,0.746717,0.746716,0.746716,0.746716,0.746716,0.746716,0.746716,0.000000,

0.000000,0.852936,0.852935,0.852934,0.852934,0.852934,0.852934,0.852934,0.852934,0.852934,0.000000,

0.000000,0.959040,0.959039,0.959038,0.959038,0.959038,0.959038,0.959037,0.959037,0.959037,0.000000,

0.000000,1.065031,1.065030,1.065029,1.065028,1.065028,1.065028,1.065028,1.065028,1.065028,0.000000,

0.000000,1.170907,1.170906,1.170906,1.170905,1.170905,1.170905,1.170905,1.170905,1.170905,0.000000,

0.000000,1.276671,1.276670,1.276669,1.276669,1.276669,1.276668,1.276668,1.276668,1.276668,0.000000,

0.000000,1.382321,1.382320,1.382320,1.382319,1.382319,1.382319,1.382319,1.382319,1.382319,0.000000,

0.000000,1.487858,1.487858,1.487857,1.487857,1.487857,1.487856,1.487856,1.487856,1.487856,0.000000,

0.000000,1.593283,1.593282,1.593282,1.593281,1.593281,1.593281,1.593281,1.593281,1.593281,0.000000,

0.000000,1.698594,1.698594,1.698593,1.698593,1.698593,1.698592,1.698592,1.698592,1.698592,0.000000,

0.000000,1.803793,1.803793,1.803792,1.803792,1.803792,1.803791,1.803791,1.803791,1.803791,0.000000,

0.000000,1.908880,1.908879,1.908878,1.908878,1.908878,1.908878,1.908878,1.908878,1.908877,0.000000,

0.000000,2.013854,2.013853,2.013852,2.013852,2.013852,2.013852,2.013851,2.013851,2.013851,0.000000,

0.000000,2.118715,2.118714,2.118714,2.118714,2.118713,2.118713,2.118713,2.118713,2.118713,0.000000,

0.000000,2.223465,2.223464,2.223463,2.223463,2.223463,2.223462,2.223462,2.223462,2.223462,0.000000,

0.000000,2.328102,2.328101,2.328101,2.328100,2.328100,2.328100,2.328100,2.328099,2.328099,0.000000,

0.000000,2.432627,2.432626,2.432626,2.432625,2.432625,2.432625,2.432625,2.432625,2.432625,0.000000,

0.000000,2.537041,2.537040,2.537039,2.537039,2.537039,2.537038,2.537038,2.537038,2.537038,0.000000,

0.000000,2.641343,2.641342,2.641341,2.641341,2.641340,2.641340,2.641340,2.641340,2.641340,0.000000,

0.000000,2.745533,2.745532,2.745531,2.745531,2.745530,2.745530,2.745530,2.745530,2.745530,0.000000,

0.000000,2.849612,2.849610,2.849610,2.849609,2.849609,2.849609,2.849608,2.849608,2.849608,0.000000,

0.000000,2.953579,2.953578,2.953577,2.953576,2.953576,2.953576,2.953576,2.953576,2.953575,0.000000,

0.000000,3.057435,3.057434,3.057433,3.057432,3.057432,3.057432,3.057432,3.057431,3.057431,0.000000,

0.000000,3.161180,3.161179,3.161178,3.161177,3.161177,3.161176,3.161176,3.161176,3.161176,0.000000,

0.000000,3.264814,3.264812,3.264812,3.264811,3.264810,3.264810,3.264810,3.264810,3.264810,0.000000,

0.000000,3.368337,3.368335,3.368334,3.368334,3.368333,3.368333,3.368333,3.368333,3.368333,0.000000,

0.000000,3.471749,3.471748,3.471747,3.471746,3.471745,3.471745,3.471745,3.471745,3.471745,0.000000,

0.000000,3.575051,3.575049,3.575048,3.575047,3.575047,3.575046,3.575046,3.575046,3.575046,0.000000,

0.000000,3.678242,3.678240,3.678239,3.678238,3.678238,3.678237,3.678237,3.678237,3.678237,0.000000,

0.000000,3.781323,3.781321,3.781319,3.781319,3.781318,3.781318,3.781318,3.781317,3.781317,0.000000,

0.000000,3.884293,3.884291,3.884290,3.884289,3.884288,3.884288,3.884288,3.884287,3.884287,0.000000,

0.000000,3.987153,3.987151,3.987150,3.987149,3.987148,3.987148,3.987148,3.987147,3.987147,0.000000,

0.000000,4.089903,4.089901,4.089900,4.089899,4.089898,4.089898,4.089897,4.089897,4.089897,0.000000,

0.000000,4.192543,4.192541,4.192540,4.192539,4.192538,4.192538,4.192537,4.192537,4.192537,0.000000,

