n,j,u[n][j],exact,error
73,4,0.051512,0.053285,3.441700
73,5,0.054163,0.056027,3.441700
73,6,0.051512,0.053285,3.441700
73,7,0.043819,0.045327,3.441700
73,8,0.031836,0.032932,3.441700
73,9,0.016737,0.017313,3.441700
74,0,0.000000,0.000000,0.000000
74,1,0.016082,0.016643,3.489660
74,2,0.030590,0.031657,3.489660
74,3,0.042103,0.043572,3.489660
74,4,0.049495,0.051222,3.489660
74,5,0.052042,0.053858,3.489660
74,6,0.049495,0.051222,3.489660
74,7,0.042103,0.043572,3.489660
74,8,0.030590,0.031657,3.489660
74,9,0.016082,0.016643,3.489660
75,0,0.000000,0.000000,0.000000
75,1,0.015452,0.015999,3.537642
75,2,0.029392,0.030432,3.537642
75,3,0.040454,0.041885,3.537642
75,4,0.047557,0.049239,3.537642
75,5,0.050004,0.051773,3.537642
75,6,0.047557,0.049239,3.537642
75,7,0.040454,0.041885,3.537642
75,8,0.029392,0.030432,3.537642
75,9,0.015452,0.015999,3.537642
76,0,0.000000,0.000000,0.000000
76,1,0.014847,0.015380,3.585646
76,2,0.028241,0.029254,3.585646
76,3,0.038870,0.040264,3.585646
76,4,0.045695,0.047333,3.585646
76,5,0.048046,0.049769,3.585646
76,6,0.045695,0.047333,3.585646
76,7,0.038870,0.040264,3.585646
76,8,0.028241,0.029254,3.585646
76,9,0.014847,0.015380,3.585646
77,0,0.000000,0.000000,0.000000
77,1,0.014266,0.014784,3.633673
77,2,0.027135,0.028121,3.633673
77,3,0.037348,0.038706,3.633673
77,4,0.043906,0.045501,3.633673
77,5,0.046165,0.047843,3.633673
77,6,0.043906,0.045501,3.633673
77,7,0.037348,0.038706,3.633673
77,8,0.027135,0.028121,3.633673
77,9,0.014266,0.014784,3.633673
78,0,0.000000,0.000000,0.000000
78,1,0.013707,0.014212,3.681722
78,2,0.026073,0.027033,3.681722
78,3,0.035886,0.037207,3.681722
78,4,0.042187,0.043740,3.681722
78,5,0.044358,0.045991,3.681722
78,6,0.042187,0.043740,3.681722
78,7,0.035886,0.037207,3.681722
78,8,0.026073,0.027033,3.681722
78,9,0.013707,0.014212,3.681722
79,0,0.000000,0.000000,0.000000
79,1,0.013171,0.013662,3.729793
79,2,0.025052,0.025986,3.729793
79,3,0.034481,0.035767,3.729793
79,4,0.040535,0.042047,3.729793
79,5,0.042621,0.044210,3.729793
79,6,0.040535,0.042047,3.729793
79,7,0.034481,0.035767,3.729793
79,8,0.025052,0.025986,3.729793
79,9,0.013171,0.013662,3.729793
80,0,0.000000,0.000000,0.000000
80,1,0.012655,0.013133,3.777886
80,2,0.024071,0.024980,3.777886
80,3,0.033131,0.034382,3.777886
80,4,0.038948,0.040419,3.777886
80,5,0.040952,0.042499,3.777886
80,6,0.038948,0.040419,3.777886
80,7,0.033131,0.034382,3.777886
80,8,0.024071,0.024980,3.777886
80,9,0.012655,0.013133,3.777886
81,0,0.000000,0.000000,0.000000
81,1,0.012159,0.012625,3.826002
81,2,0.023128,0.024013,3.826002
81,3,0.031834,0.033052,3.826002
81,4,0.037423,0.038854,3.826002
81,5,0.039348,0.040854,3.826002
81,6,0.037423,0.038854,3.826002
81,7,0.031834,0.033052,3.826002
81,8,0.023128,0.024013,3.826002
81,9,0.012159,0.012625,3.826002
82,0,0.000000,0.000000,0.000000
82,1,0.011683,0.012136,3.874140
82,2,0.022223,0.023084,3.874140
82,3,0.030587,0.031772,3.874140
82,4,0.035957,0.037350,3.874140
82,5,0.037808,0.039273,3.874140
82,6,0.035957,0.037350,3.874140
82,7,0.030587,0.031772,3.874140
82,8,0.022223,0.023084,3.874140
82,9,0.011683,0.012136,3.874140
83,0,0.000000,0.000000,0.000000
83,1,0.011226,0.011666,3.922301
83,2,0.021353,0.022190,3.922301
83,3,0.029390,0.030542,3.922301
83,4,0.034549,0.035905,3.922301
83,5,0.036327,0.037752,3.922301
83,6,0.034549,0.035905,3.922301
83,7,0.029390,0.030542,3.922301
83,8,0.021353,0.022190,3.922301
83,9,0.011226,0.011666,3.922301
84,0,0.000000,0.000000,0.000000
84,1,0.010786,0.011215,3.970483
84,2,0.020517,0.021331,3.970483
84,3,0.028239,0.029360,3.970483
84,4,0.033197,0.034515,3.970483
84,5,0.034905,0.036291,3.970483
84,6,0.033197,0.034515,3.970483
84,7,0.028239,0.029360,3.970483
84,8,0.020517,0.021331,3.970483
84,9,0.010786,0.011215,3.970483
85,0,0.000000,0.000000,0.000000
85,1,0.010364,0.010780,4.018688
85,2,0.019713,0.020506,4.018688
85,3,0.027133,0.028223,4.018688
85,4,0.031897,0.033179,4.018688
85,5,0.033538,0.034886,4.018688
85,6,0.031897,0.033179,4.018688
85,7,0.027133,0.028223,4.018688
85,8,0.019713,0.020506,4.018688
85,9,0.010364,0.010780,4.018688
86,0,0.000000,0.000000,0.000000
86,1,0.009958,0.010363,4.066916
86,2,0.018941,0.019712,4.066916
86,3,0.026071,0.027131,4.066916
86,4,0.030648,0.031894,4.066916
86,5,0.032225,0.033536,4.066916
86,6,0.030648,0.031894,4.066916
86,7,0.026071,0.027131,4.066916
86,8,0.018941,0.019712,4.066916
86,9,0.009958,0.010363,4.066916
87,0,0.000000,0.000000,0.000000
87,1,0.009568,0.009962,4.115165
87,2,0.018200,0.018949,4.115165
87,3,0.025050,0.026081,4.115165
87,4,0.029448,0.030660,4.115165
87,5,0.030963,0.032238,4.115165
87,6,0.029448,0.030660,4.115165
87,7,0.025050,0.026081,4.115165
87,8,0.018200,0.018949,4.115165
87,9,0.009568,0.009962,4.115165
88,0,0.000000,0.000000,0.000000
88,1,0.009194,0.009576,4.163437
88,2,0.017487,0.018215,4.163437
88,3,0.024069,0.025071,4.163437
88,4,0.028295,0.029473,4.163437
88,5,0.029751,0.030990,4.163437
88,6,0.028295,0.029473,4.163437
88,7,0.024069,0.025071,4.163437
88,8,0.017487,0.018215,4.163437
88,9,0.009194,0.009576,4.163437
89,0,0.000000,0.000000,0.000000
89,1,0.008834,0.009206,4.211732
89,2,0.016803,0.017510,4.211732
89,3,0.023127,0.024101,4.211732
89,4,0.027187,0.028332,4.211732
89,5,0.028586,0.029790,4.211732
89,6,0.027187,0.028332,4.211732
89,7,0.023127,0.024101,4.211732
89,8,0.016803,0.017510,4.211732
89,9,0.008834,0.009206,4.211732
90,0,0.000000,0.000000,0.000000
90,1,0.008488,0.008849,4.260049
90,2,0.016145,0.016832,4.260049
90,3,0.022221,0.023168,4.260049
90,4,0.026123,0.027235,4.260049
90,5,0.027467,0.028637,4.260049
90,6,0.026123,0.027235,4.260049
90,7,0.022221,0.023168,4.260049
90,8,0.016145,0.016832,4.260049
90,9,0.008488,0.008849,4.260049
91,0,0.000000,0.000000,0.000000
91,1,0.008155,0.008507,4.308388
91,2,0.015512,0.016181,4.308388
91,3,0.021351,0.022271,4.308388
91,4,0.025100,0.026181,4.308388
91,5,0.026391,0.027528,4.308388
91,6,0.025100,0.026181,4.308388
91,7,0.021351,0.022271,4.308388
91,8,0.015512,0.016181,4.308388
91,9,0.008155,0.008507,4.308388
92,0,0.000000,0.000000,0.000000
92,1,0.007836,0.008177,4.356750
92,2,0.014905,0.015554,4.356750
92,3,0.020515,0.021409,4.356750
92,4,0.024117,0.025168,4.356750
92,5,0.025358,0.026463,4.356750
92,6,0.024117,0.025168,4.356750
92,7,0.020515,0.021409,4.356750
92,8,0.014905,0.015554,4.356750
92,9,0.007836,0.008177,4.356750
93,0,0.000000,0.000000,0.000000
93,1,0.007529,0.007861,4.405134
93,2,0.014321,0.014952,4.405134
93,3,0.019712,0.020580,4.405134
93,4,0.023173,0.024193,4.405134
93,5,0.024365,0.025438,4.405134
93,6,0.023173,0.024193,4.405134
93,7,0.019712,0.020580,4.405134
93,8,0.014321,0.014952,4.405134
93,9,0.007529,0.007861,4.405134
94,0,0.000000,0.000000,0.000000
94,1,0.007234,0.007557,4.453540
94,2,0.013761,0.014374,4.453540
94,3,0.018940,0.019784,4.453540
94,4,0.022265,0.023257,4.453540
94,5,0.023411,0.024454,4.453540
94,6,0.022265,0.023257,4.453540
94,7,0.018940,0.019784,4.453540
94,8,0.013761,0.014374,4.453540
94,9,0.007234,0.007557,4.453540
95,0,0.000000,0.000000,0.000000
95,1,0.006951,0.007264,4.501969
95,2,0.013222,0.013817,4.501969
95,3,0.018198,0.019018,4.501969
95,4,0.021394,0.022357,4.501969
95,5,0.022494,0.023507,4.501969
95,6,0.021394,0.022357,4.501969
95,7,0.018198,0.019018,4.501969
95,8,0.013222,0.013817,4.501969
95,9,0.006951,0.007264,4.501969
96,0,0.000000,0.000000,0.000000
96,1,0.006679,0.006983,4.550421
96,2,0.012704,0.013282,4.550421
96,3,0.017486,0.018282,4.550421
96,4,0.020556,0.021491,4.550421
96,5,0.021614,0.022597,4.550421
96,6,0.020556,0.021491,4.550421
96,7,0.017486,0.018282,4.550421
96,8,0.012704,0.013282,4.550421
96,9,0.006679,0.006983,4.550421
97,0,0.000000,0.000000,0.000000
97,1,0.006417,0.006713,4.598895
97,2,0.012207,0.012768,4.598895
97,3,0.016801,0.017574,4.598895
97,4,0.019751,0.020659,4.598895
97,5,0.020767,0.021723,4.598895
97,6,0.019751,0.020659,4.598895
97,7,0.016801,0.017574,4.598895
97,8,0.012207,0.012768,4.598895
97,9,0.006417,0.006713,4.598895
98,0,0.000000,0.000000,0.000000
98,1,0.006166,0.006453,4.647391
98,2,0.011729,0.012274,4.647391
98,3,0.016143,0.016894,4.647391
98,4,0.018978,0.019860,4.647391
98,5,0.019954,0.020882,4.647391
98,6,0.018978,0.019860,4.647391
98,7,0.016143,0.016894,4.647391
98,8,0.011729,0.012274,4.647391
98,9,0.006166,0.006453,4.647391
99,0,0.000000,0.000000,0.000000
99,1,0.005925,0.006203,4.695910
99,2,0.011270,0.011799,4.695910
99,3,0.015511,0.016240,4.695910
99,4,0.018235,0.019091,4.695910
99,5,0.019173,0.020073,4.695910
99,6,0.018235,0.019091,4.695910
99,7,0.015511,0.016240,4.695910
99,8,0.011270,0.011799,4.695910
99,9,0.005925,0.006203,4.695910
100,0,0.000000,0.000000,0.000000
100,1,0.005693,0.005963,4.744451
100,2,0.010828,0.011342,4.744451
100,3,0.014904,0.015611,4.744451
100,4,0.017521,0.018352,4.744451
100,5,0.018422,0.019296,4.744451
100,6,0.017521,0.018352,4.744451
100,7,0.014904,0.015611,4.744451
100,8,0.010828,0.011342,4.744451
100,9,0.005693,0.005963,4.744451
101,0,0.000000,0.000000,0.000000
101,1,0.005470,0.005732,4.793015
101,2,0.010404,0.010903,4.793015
101,3,0.014320,0.015007,4.793015
101,4,0.016835,0.017641,4.793015
101,5,0.017701,0.018549,4.793015
101,6,0.016835,0.017641,4.793015
101,7,0.014320,0.015007,4.793015
101,8,0.010404,0.010903,4.793015
101,9,0.005470,0.005732,4.793015
102,0,0.000000,0.000000,0.000000
102,1,0.005256,0.005510,4.841602
102,2,0.009997,0.010481,4.841602
102,3,0.013760,0.014426,4.841602
102,4,0.016175,0.016959,4.841602
102,5,0.017008,0.017831,4.841602
102,6,0.016175,0.016959,4.841602
102,7,0.013760,0.014426,4.841602
102,8,0.009997,0.010481,4.841602
102,9,0.005256,0.005510,4.841602
103,0,0.000000,0.000000,0.000000
103,1,0.005050,0.005297,4.890211
103,2,0.009606,0.010075,4.890211
103,3,0.013221,0.013867,4.890211
103,4,0.015542,0.016302,4.890211
103,5,0.016342,0.017141,4.890211
103,6,0.015542,0.016302,4.890211
103,7,0.013221,0.013867,4.890211
103,8,0.009606,0.010075,4.890211
103,9,0.005050,0.005297,4.890211
104,0,0.000000,0.000000,0.000000
104,1,0.004852,0.005092,4.938842
104,2,0.009229,0.009685,4.938842
104,3,0.012703,0.013331,4.938842
104,4,0.014934,0.015671,4.938842
104,5,0.015702,0.016478,4.938842
104,6,0.014934,0.015671,4.938842
104,7,0.012703,0.013331,4.938842
104,8,0.009229,0.009685,4.938842
104,9,0.004852,0.005092,4.938842
105,0,0.000000,0.000000,0.000000
105,1,0.004662,0.004895,4.987496
105,2,0.008868,0.009310,4.987496
105,3,0.012206,0.012815,4.987496
105,4,0.014349,0.015064,4.987496
105,5,0.015087,0.015840,4.987496
105,6,0.014349,0.015064,4.987496
105,7,0.012206,0.012815,4.987496
105,8,0.008868,0.009310,4.987496
105,9,0.004662,0.004895,4.987496
106,0,0.000000,0.000000,0.000000
106,1,0.004480,0.004705,5.036173
106,2,0.008521,0.008950,5.036173
106,3,0.011728,0.012319,5.036173
106,4,0.013787,0.014481,5.036173
106,5,0.014497,0.015227,5.036173
106,6,0.013787,0.014481,5.036173
106,7,0.011728,0.012319,5.036173
106,8,0.008521,0.008950,5.036173
106,9,0.004480,0.004705,5.036173
107,0,0.000000,0.000000,0.000000
107,1,0.004304,0.004523,5.084872
107,2,0.008187,0.008604,5.084872
107,3,0.011269,0.011842,5.084872
107,4,0.013247,0.013921,5.084872
107,5,0.013929,0.014637,5.084872
107,6,0.013247,0.013921,5.084872
107,7,0.011269,0.011842,5.084872
107,8,0.008187,0.008604,5.084872
107,9,0.004304,0.004523,5.084872
108,0,0.000000,0.000000,0.000000
108,1,0.004136,0.004348,5.133593
108,2,0.007867,0.008270,5.133593
108,3,0.010827,0.011383,5.133593
108,4,0.012728,0.013382,5.133593
108,5,0.013384,0.014071,5.133593
108,6,0.012728,0.013382,5.133593
108,7,0.010827,0.011383,5.133593
108,8,0.007867,0.008270,5.133593
108,9,0.004136,0.004348,5.133593
109,0,0.000000,0.000000,0.000000
109,1,0.003974,0.004180,5.182338
109,2,0.007559,0.007950,5.182338
109,3,0.010404,0.010943,5.182338
109,4,0.012230,0.012864,5.182338
109,5,0.012859,0.013526,5.182338
109,6,0.012230,0.012864,5.182338
109,7,0.010404,0.010943,5.182338
109,8,0.007559,0.007950,5.182338
109,9,0.003974,0.004180,5.182338
110,0,0.000000,0.000000,0.000000
110,1,0.003818,0.004018,5.231105
110,2,0.007263,0.007643,5.231105
110,3,0.009996,0.010519,5.231105
110,4,0.011751,0.012366,5.231105
110,5,0.012356,0.013002,5.231105
110,6,0.011751,0.012366,5.231105
110,7,0.009996,0.010519,5.231105
110,8,0.007263,0.007643,5.231105
110,9,0.003818,0.004018,5.231105
111,0,0.000000,0.000000,0.000000
111,1,0.003669,0.003862,5.279894
111,2,0.006978,0.007347,5.279894
111,3,0.009605,0.010112,5.279894
111,4,0.011291,0.011887,5.279894
111,5,0.011872,0.012499,5.279894
111,6,0.011291,0.011887,5.279894
111,7,0.009605,0.010112,5.279894
111,8,0.006978,0.007347,5.279894
111,9,0.003669,0.003862,5.279894
112,0,0.000000,0.000000,0.000000
112,1,0.003525,0.003713,5.328706
112,2,0.006705,0.007062,5.328706
112,3,0.009229,0.009721,5.328706
112,4,0.010849,0.011427,5.328706
112,5,0.011407,0.012015,5.328706
112,6,0.010849,0.011427,5.328706
112,7,0.009229,0.009721,5.328706
112,8,0.006705,0.007062,5.328706
112,9,0.003525,0.003713,5.328706
113,0,0.000000,0.000000,0.000000
113,1,0.003387,0.003569,5.377541
113,2,0.006443,0.006789,5.377541
113,3,0.008867,0.009344,5.377541
113,4,0.010424,0.010985,5.377541
113,5,0.010961,0.011550,5.377541
113,6,0.010424,0.010985,5.377541
113,7,0.008867,0.009344,5.377541
113,8,0.006443,0.006789,5.377541
113,9,0.003387,0.003569,5.377541
114,0,0.000000,0.000000,0.000000
114,1,0.003254,0.003431,5.426398
114,2,0.006190,0.006526,5.426398
114,3,0.008520,0.008983,5.426398
114,4,0.010016,0.010560,5.426398
114,5,0.010532,0.011103,5.426398
114,6,0.010016,0.010560,5.426398
114,7,0.008520,0.008983,5.426398
114,8,0.006190,0.006526,5.426398
114,9,0.003254,0.003431,5.426398
115,0,0.000000,0.000000,0.000000
115,1,0.003127,0.003298,5.475278
115,2,0.005948,0.006274,5.475278
115,3,0.008187,0.008635,5.475278
115,4,0.009624,0.010151,5.475278
115,5,0.010119,0.010673,5.475278
115,6,0.009624,0.010151,5.475278
115,7,0.008187,0.008635,5.475278
115,8,0.005948,0.006274,5.475278
115,9,0.003127,0.003298,5.475278
116,0,0.000000,0.000000,0.000000
116,1,0.003005,0.003171,5.524181
116,2,0.005715,0.006031,5.524181
116,3,0.007866,0.008301,5.524181
116,4,0.009247,0.009758,5.524181
116,5,0.009723,0.010260,5.524181
116,6,0.009247,0.009758,5.524181
116,7,0.007866,0.008301,5.524181
116,8,0.005715,0.006031,5.524181
116,9,0.003005,0.003171,5.524181
117,0,0.000000,0.000000,0.000000
117,1,0.002887,0.003048,5.573107
117,2,0.005491,0.005797,5.573107
117,3,0.007558,0.007979,5.573107
117,4,0.008885,0.009380,5.573107
117,5,0.009342,0.009863,5.573107
117,6,0.008885,0.009380,5.573107
117,7,0.007558,0.007979,5.573107
117,8,0.005491,0.005797,5.573107
117,9,0.002887,0.003048,5.573107
118,0,0.000000,0.000000,0.000000
118,1,0.002774,0.002930,5.622055
118,2,0.005276,0.005573,5.622055
118,3,0.007262,0.007670,5.622055
118,4,0.008537,0.009017,5.622055
118,5,0.008976,0.009481,5.622055
118,6,0.008537,0.009017,5.622055
118,7,0.007262,0.007670,5.622055
118,8,0.005276,0.005573,5.622055
118,9,0.002774,0.002930,5.622055
119,0,0.000000,0.000000,0.000000
119,1,0.002665,0.002816,5.671025
119,2,0.005070,0.005357,5.671025
119,3,0.006978,0.007373,5.671025
119,4,0.008203,0.008668,5.671025
119,5,0.008625,0.009114,5.671025
119,6,0.008203,0.008668,5.671025
119,7,0.006978,0.007373,5.671025
119,8,0.005070,0.005357,5.671025
119,9,0.002665,0.002816,5.671025
120,0,0.000000,0.000000,0.000000
120,1,0.002561,0.002707,5.720019
120,2,0.004871,0.005150,5.720019
120,3,0.006705,0.007088,5.720019
120,4,0.007882,0.008332,5.720019
120,5,0.008287,0.008761,5.720019
120,6,0.007882,0.008332,5.720019
120,7,0.006705,0.007088,5.720019
120,8,0.004871,0.005150,5.720019
120,9,0.002561,0.002707,5.720019
121,0,0.000000,0.000000,0.000000
121,1,0.002461,0.002603,5.769035
121,2,0.004680,0.004950,5.769035
121,3,0.006442,0.006814,5.769035
121,4,0.007573,0.008010,5.769035
121,5,0.007963,0.008422,5.769035
121,6,0.007573,0.008010,5.769035
121,7,0.006442,0.006814,5.769035
121,8,0.004680,0.004950,5.769035
121,9,0.002461,0.002603,5.769035
122,0,0.000000,0.000000,0.000000
122,1,0.002364,0.002502,5.818074
122,2,0.004497,0.004759,5.818074
122,3,0.006190,0.006550,5.818074
122,4,0.007277,0.007700,5.818074
122,5,0.007651,0.008096,5.818074
122,6,0.007277,0.007700,5.818074
122,7,0.006190,0.006550,5.818074
122,8,0.004497,0.004759,5.818074
122,9,0.002364,0.002502,5.818074
123,0,0.000000,0.000000,0.000000
123,1,0.002272,0.002405,5.867136
123,2,0.004321,0.004575,5.867136
123,3,0.005947,0.006296,5.867136
123,4,0.006992,0.007402,5.867136
123,5,0.007351,0.007783,5.867136
123,6,0.006992,0.007402,5.867136
123,7,0.005947,0.006296,5.867136
123,8,0.004321,0.004575,5.867136
123,9,0.002272,0.002405,5.867136
124,0,0.000000,0.000000,0.000000
124,1,0.002183,0.002312,5.916220
124,2,0.004152,0.004398,5.916220
124,3,0.005715,0.006053,5.916220
124,4,0.006718,0.007115,5.916220
124,5,0.007064,0.007481,5.916220
124,6,0.006718,0.007115,5.916220
124,7,0.005715,0.006053,5.916220
124,8,0.004152,0.004398,5.916220
124,9,0.002183,0.002312,5.916220
125,0,0.000000,0.000000,0.000000
125,1,0.002097,0.002222,5.965327
125,2,0.003989,0.004227,5.965327
125,3,0.005491,0.005818,5.965327
125,4,0.006455,0.006840,5.965327
125,5,0.006787,0.007192,5.965327
125,6,0.006455,0.006840,5.965327
125,7,0.005491,0.005818,5.965327
125,8,0.003989,0.004227,5.965327
125,9,0.002097,0.002222,5.965327
126,0,0.000000,0.000000,0.000000
126,1,0.002015,0.002136,6.014457
126,2,0.003833,0.004064,6.014457
126,3,0.005276,0.005593,6.014457
126,4,0.006202,0.006575,6.014457
126,5,0.006521,0.006913,6.014457
126,6,0.006202,0.006575,6.014457
126,7,0.005276,0.005593,6.014457
126,8,0.003833,0.004064,6.014457
126,9,0.002015,0.002136,6.014457
127,0,0.000000,0.000000,0.000000
127,1,0.001936,0.002054,6.063610
127,2,0.003683,0.003906,6.063610
127,3,0.005069,0.005377,6.063610
127,4,0.005959,0.006321,6.063610
127,5,0.006266,0.006646,6.063610
127,6,0.005959,0.006321,6.063610
127,7,0.005069,0.005377,6.063610
127,8,0.003683,0.003906,6.063610
127,9,0.001936,0.002054,6.063610
128,0,0.000000,0.000000,0.000000
128,1,0.001860,0.001974,6.112785
128,2,0.003539,0.003755,6.112785
128,3,0.004871,0.005168,6.112785
128,4,0.005726,0.006076,6.112785
128,5,0.006021,0.006389,6.112785
128,6,0.005726,0.006076,6.112785
128,7,0.004871,0.005168,6.112785
128,8,0.003539,0.003755,6.112785
128,9,0.001860,0.001974,6.112785
129,0,0.000000,0.000000,0.000000
129,1,0.001788,0.001898,6.161984
129,2,0.003400,0.003610,6.161984
129,3,0.004680,0.004968,6.161984
129,4,0.005502,0.005841,6.161984
129,5,0.005785,0.006141,6.161984
129,6,0.005502,0.005841,6.161984
129,7,0.004680,0.004968,6.161984
129,8,0.003400,0.003610,6.161984
129,9,0.001788,0.001898,6.161984
130,0,0.000000,0.000000,0.000000
130,1,0.001718,0.001824,6.211205
130,2,0.003267,0.003470,6.211205
130,3,0.004497,0.004776,6.211205
130,4,0.005286,0.005615,6.211205
130,5,0.005558,0.005904,6.211205
130,6,0.005286,0.005615,6.211205
130,7,0.004497,0.004776,6.211205
130,8,0.003267,0.003470,6.211205
130,9,0.001718,0.001824,6.211205
131,0,0.000000,0.000000,0.000000
131,1,0.001650,0.001754,6.260449
131,2,0.003139,0.003336,6.260449
131,3,0.004321,0.004591,6.260449
131,4,0.005079,0.005397,6.260449
131,5,0.005341,0.005675,6.260449
131,6,0.005079,0.005397,6.260449
131,7,0.004321,0.004591,6.260449
131,8,0.003139,0.003336,6.260449
131,9,0.001650,0.001754,6.260449
132,0,0.000000,0.000000,0.000000
132,1,0.001586,0.001686,6.309715
132,2,0.003016,0.003207,6.309715
132,3,0.004152,0.004414,6.309715
132,4,0.004880,0.005188,6.309715
132,5,0.005132,0.005455,6.309715
132,6,0.004880,0.005188,6.309715
132,7,0.004152,0.004414,6.309715
132,8,0.003016,0.003207,6.309715
132,9,0.001586,0.001686,6.309715
133,0,0.000000,0.000000,0.000000
133,1,0.001524,0.001621,6.359005
133,2,0.002898,0.003082,6.359005
133,3,0.003989,0.004243,6.359005
133,4,0.004689,0.004988,6.359005
133,5,0.004931,0.005244,6.359005
133,6,0.004689,0.004988,6.359005
133,7,0.003989,0.004243,6.359005
133,8,0.002898,0.003082,6.359005
133,9,0.001524,0.001621,6.359005
134,0,0.000000,0.000000,0.000000
134,1,0.001464,0.001558,6.408317
134,2,0.002785,0.002963,6.408317
134,3,0.003833,0.004078,6.408317
134,4,0.004506,0.004794,6.408317
134,5,0.004738,0.005041,6.408317
134,6,0.004506,0.004794,6.408317
134,7,0.003833,0.004078,6.408317
134,8,0.002785,0.002963,6.408317
134,9,0.001464,0.001558,6.408317
135,0,0.000000,0.000000,0.000000
135,1,0.001407,0.001498,6.457653
135,2,0.002676,0.002848,6.457653
135,3,0.003683,0.003921,6.457653
135,4,0.004329,0.004609,6.457653
135,5,0.004552,0.004846,6.457653
135,6,0.004329,0.004609,6.457653
135,7,0.003683,0.003921,6.457653
135,8,0.002676,0.002848,6.457653
135,9,0.001407,0.001498,6.457653
136,0,0.000000,0.000000,0.000000
136,1,0.001352,0.001440,6.507011
136,2,0.002571,0.002738,6.507011
136,3,0.003539,0.003769,6.507011
136,4,0.004160,0.004430,6.507011
136,5,0.004374,0.004658,6.507011
136,6,0.004160,0.004430,6.507011
136,7,0.003539,0.003769,6.507011
136,8,0.002571,0.002738,6.507011
136,9,0.001352,0.001440,6.507011
137,0,0.000000,0.000000,0.000000
137,1,0.001299,0.001384,6.556392
137,2,0.002470,0.002632,6.556392
137,3,0.003400,0.003623,6.556392
137,4,0.003997,0.004259,6.556392
137,5,0.004203,0.004478,6.556392
137,6,0.003997,0.004259,6.556392
137,7,0.003400,0.003623,6.556392
137,8,0.002470,0.002632,6.556392
137,9,0.001299,0.001384,6.556392
138,0,0.000000,0.000000,0.000000
138,1,0.001248,0.001330,6.605796
138,2,0.002374,0.002530,6.605796
138,3,0.003267,0.003483,6.605796
138,4,0.003840,0.004094,6.605796
138,5,0.004038,0.004305,6.605796
138,6,0.003840,0.004094,6.605796
138,7,0.003267,0.003483,6.605796
138,8,0.002374,0.002530,6.605796
138,9,0.001248,0.001330,6.605796
139,0,0.000000,0.000000,0.000000
139,1,0.001199,0.001279,6.655223
139,2,0.002281,0.002432,6.655223
139,3,0.003139,0.003348,6.655223
139,4,0.003690,0.003936,6.655223
139,5,0.003880,0.004138,6.655223
139,6,0.003690,0.003936,6.655223
139,7,0.003139,0.003348,6.655223
139,8,0.002281,0.002432,6.655223
139,9,0.001199,0.001279,6.655223
140,0,0.000000,0.000000,0.000000
140,1,0.001152,0.001229,6.704673
140,2,0.002191,0.002338,6.704673
140,3,0.003016,0.003218,6.704673
140,4,0.003546,0.003783,6.704673
140,5,0.003728,0.003978,6.704673
140,6,0.003546,0.003783,6.704673
140,7,0.003016,0.003218,6.704673
140,8,0.002191,0.002338,6.704673
140,9,0.001152,0.001229,6.704673
141,0,0.000000,0.000000,0.000000
141,1,0.001107,0.001182,6.754145
141,2,0.002105,0.002248,6.754145
141,3,0.002898,0.003094,6.754145
141,4,0.003407,0.003637,6.754145
141,5,0.003582,0.003824,6.754145
141,6,0.003407,0.003637,6.754145
141,7,0.002898,0.003094,6.754145
141,8,0.002105,0.002248,6.754145
141,9,0.001107,0.001182,6.754145
142,0,0.000000,0.000000,0.000000
142,1,0.001064,0.001136,6.803641
142,2,0.002023,0.002161,6.803641
142,3,0.002784,0.002974,6.803641
142,4,0.003273,0.003496,6.803641
142,5,0.003442,0.003676,6.803641
142,6,0.003273,0.003496,6.803641
142,7,0.002784,0.002974,6.803641
142,8,0.002023,0.002161,6.803641
142,9,0.001064,0.001136,6.803641
143,0,0.000000,0.000000,0.000000
143,1,0.001022,0.001092,6.853160
143,2,0.001944,0.002077,6.853160
143,3,0.002675,0.002859,6.853160
143,4,0.003145,0.003361,6.853160
143,5,0.003307,0.003534,6.853160
143,6,0.003145,0.003361,6.853160
143,7,0.002675,0.002859,6.853160
143,8,0.001944,0.002077,6.853160
143,9,0.001022,0.001092,6.853160
144,0,0.000000,0.000000,0.000000
144,1,0.000982,0.001050,6.902701
144,2,0.001868,0.001997,6.902701
144,3,0.002571,0.002748,6.902701
144,4,0.003022,0.003231,6.902701
144,5,0.003178,0.003397,6.902701
144,6,0.003022,0.003231,6.902701
144,7,0.002571,0.002748,6.902701
144,8,0.001868,0.001997,6.902701
144,9,0.000982,0.001050,6.902701
145,0,0.000000,0.000000,0.000000
145,1,0.000943,0.001009,6.952266
145,2,0.001795,0.001919,6.952266
145,3,0.002470,0.002642,6.952266
145,4,0.002904,0.003106,6.952266
145,5,0.003053,0.003265,6.952266
145,6,0.002904,0.003106,6.952266
145,7,0.002470,0.002642,6.952266
145,8,0.001795,0.001919,6.952266
145,9,0.000943,0.001009,6.952266
146,0,0.000000,0.000000,0.000000
146,1,0.000907,0.000970,7.001853
146,2,0.001724,0.001845,7.001853
146,3,0.002373,0.002540,7.001853
146,4,0.002790,0.002985,7.001853
146,5,0.002934,0.003139,7.001853
146,6,0.002790,0.002985,7.001853
146,7,0.002373,0.002540,7.001853
146,8,0.001724,0.001845,7.001853
146,9,0.000907,0.000970,7.001853
